wikidata_code,birth,bplo1,bpla1,level1_main_occ,level3_main_occ,level3_all_occ,level3_occ,stem,GEOID,birth_decade,father_uri,father_occ,mother_uri,schools_uris,has_father,has_mother,has_school,has_father_occ
Q299595,1890,-71.054168701171875,42.40833282470703,Discovery/Science,engineer,D:_computer_scientist_inventor_politician_academic_engineer_P:_engineer_inventor_science_English_ingénieur_French_ingegnere_Italian_ingenieur_vorläufer_läufer_German_ingenier_científic_político_Spanish_engenheir_inventor_polític_Portuguese,engineer,1,25017,1890,http://www.wikidata.org/entity/Q121063939,NA,http://www.wikidata.org/entity/Q121064978,http://www.wikidata.org/entity/Q13371|http://www.wikidata.org/entity/Q49108|http://www.wikidata.org/entity/Q49120|http://www.wikidata.org/entity/Q5090098|http://www.wikidata.org/entity/Q7851548,TRUE,TRUE,TRUE,FALSE
Q92822,1936,-74.2770004272461,40.83919906616211,Discovery/Science,computer_scientist,D:_computer_scientist_engineer_academic_P:_computer scientist_scientist_English_informatiker_German_científic_Spanish,computer_scientist,1,34013,1930,NA,NA,NA,http://www.wikidata.org/entity/Q21578|http://www.wikidata.org/entity/Q1041671,FALSE,FALSE,TRUE,FALSE
Q7325046,1916,-90.789398193359375,35.22750091552734,Discovery/Science,astronomer,D:_astronomer_P:_astronomer_photographer_star_English,astronomer,1,05037,1910,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q14358955,1897,-82.38555908203125,34.84444427490234,Discovery/Science,physicist,D:_physicist_academic_P:_physicist_English_physiker_German,physicist,1,45045,1890,NA,NA,NA,http://www.wikidata.org/entity/Q49088|http://www.wikidata.org/entity/Q193727|http://www.wikidata.org/entity/Q1475020,FALSE,FALSE,TRUE,FALSE
Q383976,1915,-90.93109893798828,41.66999816894531,Discovery/Science,mathematician,D:_mathematician_academic_P:_mathematician_professor_mathematics_English_mathématicien_French_mathematiker_German_matemátic_profesor_Spanish_matemátic_Portuguese,mathematician,1,19031,1910,NA,NA,NA,http://www.wikidata.org/entity/Q49213|http://www.wikidata.org/entity/Q174710,FALSE,FALSE,TRUE,FALSE
Q26251227,1960,-105.2927780151367,40.01944351196289,Discovery/Science,physicist,D:_physicist_P:_physicist_faculty_professor_English,physicist,1,08013,1960,NA,NA,NA,http://www.wikidata.org/entity/Q1136919,FALSE,FALSE,TRUE,FALSE
Q5112759,1960,-71.20972442626953,42.33694458007813,Discovery/Science,astronaut,D:_officer_astronaut_P:_ marine_colonel_medical_English_astronaute_groupe_French_astronaut_Swedish,astronaut,1,25017,1960,NA,NA,NA,http://www.wikidata.org/entity/Q49127|http://www.wikidata.org/entity/Q559549|http://www.wikidata.org/entity/Q3428253|http://www.wikidata.org/entity/Q14715400,FALSE,FALSE,TRUE,FALSE
Q15448763,1960,-98.579498291015625,39.82817459106445,Discovery/Science,geologist,D:_geologist_physicist_academic_P:_geologe_chemiker_hochschullehrer_German,geologist,1,20183,1960,NA,NA,NA,http://www.wikidata.org/entity/Q263064|http://www.wikidata.org/entity/Q4569677,FALSE,FALSE,TRUE,FALSE
Q4886322,1972,-74,40.70000076293945,Discovery/Science,astronomer,D:_astronomer_P:_astrophysicist_physicist_curator_English,astronomer,1,36047,1970,NA,NA,NA,http://www.wikidata.org/entity/Q49088|http://www.wikidata.org/entity/Q161562,FALSE,FALSE,TRUE,FALSE
Q25906247,1934,-74.65694427490234,40.35222244262695,Discovery/Science,geologist,D:_geologist_P:_mineraloge_German,geologist,1,34021,1930,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q5353160,1936,-105.9960021972656,38.53139877319336,Discovery/Science,palaeontologist,D:_palaeontologist_P:_paleontologist_English_paleontolog_paleontólog_Spanish,palaeontologist,1,08015,1930,NA,NA,NA,http://www.wikidata.org/entity/Q1206658,FALSE,FALSE,TRUE,FALSE
Q3038005,1951,-122.3320693969727,47.60620880126953,Discovery/Science,biologist,D:_biologist_P:_biologist_professor_research_English_biologiste_French_biochemiker_chemiker_forscher_German_biólog_professor_diretor_Portuguese,biologist,1,53033,1950,NA,NA,NA,http://www.wikidata.org/entity/Q13371|http://www.wikidata.org/entity/Q49108,FALSE,FALSE,TRUE,FALSE
Q339281,1902,-90.19944763183594,38.62638854980469,Discovery/Science,physicist,D:_physicist_academic_P:_physicist_oceanographer_administrator_English_physicien_océanographe_French_physiker_ozeanograph_German_físic_oceanograf_oceanógraf_Spanish,physicist,1,29510,1900,NA,NA,NA,http://www.wikidata.org/entity/Q21578|http://www.wikidata.org/entity/Q777403,FALSE,FALSE,TRUE,FALSE
Q15514491,1936,-80,40.44166564941406,Discovery/Science,engineer,D:_engineer_inventor_P:_engineer_inventor_research_English_ingenieur_German,engineer,1,42003,1930,NA,NA,NA,http://www.wikidata.org/entity/Q217741,FALSE,FALSE,TRUE,FALSE
Q49902,1843,-73.95439910888672,41.41889953613281,Discovery/Science,engineer,D:_engineer_P:_husband_engineer_construction_English_mari_ingénieur_construction_French_militare_ingegnere_Italian_ingenier_jefe_marido_Spanish_ son_tryck_Swedish,engineer,1,36079,1840,http://www.wikidata.org/entity/Q128450670,NA,NA,http://www.wikidata.org/entity/Q49210|http://www.wikidata.org/entity/Q5547064,TRUE,FALSE,TRUE,FALSE
Q5607114,1948,-77.03666687011719,38.89500045776367,Discovery/Science,biochemist,D:_biochemist_P:_biochemist_chemist_science_English_biochemiker_chemiker_neurowissenschaftler_German,biochemist,1,11001,1940,NA,NA,NA,http://www.wikidata.org/entity/Q21578|http://www.wikidata.org/entity/Q82513,FALSE,FALSE,TRUE,FALSE
Q1385486,1938,-87.6500473022461,41.85002899169922,Discovery/Science,mathematician,D:_mathematician_academic_P:_professor_mathematics_invented_English_mathématicien_professeur_mathématiques_French_mathematiker_German_matemátic_Portuguese,mathematician,1,17031,1930,NA,NA,NA,http://www.wikidata.org/entity/Q131252,FALSE,FALSE,TRUE,FALSE
Q4793803,1915,-96.6080551147461,47.77416610717773,Discovery/Science,ecologist,D:_ecologist_obstetrician_physician_P:_obstetrician_gynecologist_ecologist_English,ecologist,1,27119,1910,NA,NA,NA,http://www.wikidata.org/entity/Q238101|http://www.wikidata.org/entity/Q1041671,FALSE,FALSE,TRUE,FALSE
Q25209610,1844,-83.37110900878906,42.4011116027832,Discovery/Science,engineer,D:_engineer_P:_engineer_noble_engineer_English_ingenieur_bau_entwurf_German,engineer,1,26163,1840,NA,NA,NA,http://www.wikidata.org/entity/Q230492,FALSE,FALSE,TRUE,FALSE
Q15842834,1944,-75.16361236572266,39.95277786254883,Discovery/Science,mathematician,D:_mathematician_academic_P:_mathematiker_German_matemátic_Portuguese,mathematician,1,42101,1940,NA,NA,NA,http://www.wikidata.org/entity/Q13371|http://www.wikidata.org/entity/Q131252,FALSE,FALSE,TRUE,FALSE
Q92964,1978,-111.7891693115234,34.86000061035156,Discovery/Science,engineer,D:_engineer_programmer_computer_scientist_blogger_P:_programmer_media_player_English_programmeur_auteur_French_entwickler_erfinder_German_programador_estudios_Spanish_programmerare_Swedish,engineer,1,04025,1970,NA,NA,NA,http://www.wikidata.org/entity/Q168515,FALSE,FALSE,TRUE,FALSE
Q3666331,1902,-117.3986129760742,34.05944061279297,Discovery/Science,mineralogist,D:_mineralogist_P:_mineralogista_logista_Italian,mineralogist,1,06071,1900,NA,NA,NA,http://www.wikidata.org/entity/Q7227384,FALSE,FALSE,TRUE,FALSE
Q3002048,1954,-74,40.70000076293945,Discovery/Science,biologist,D:_biologist_P:_biologiste_marin_expédition_French,biologist,1,36047,1950,NA,NA,NA,http://www.wikidata.org/entity/Q604029,FALSE,FALSE,TRUE,FALSE
Q1507255,1899,-71.80000305175781,42.29999923706055,Discovery/Science,engineer,D:_audio_engineer_P:_engineer_English_ film_film_techniker_German,engineer,1,25027,1890,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q241155,1947,-104.9847259521484,39.73916625976563,Discovery/Science,zoologist,D:_zoologist_academic_biologist_ecologist_P:_scientist_marine_ecologist_English_scientifique_biologiste_marine_French_biolog_biología_biólog_Spanish,zoologist,1,08031,1940,NA,NA,NA,http://www.wikidata.org/entity/Q13371|http://www.wikidata.org/entity/Q219563|http://www.wikidata.org/entity/Q1111261,FALSE,FALSE,TRUE,FALSE
Q383883,1903,-98.7249984741211,31.19529914855957,Discovery/Science,physicist,D:_physicist_academic_P:_geologist_physicist_research_English_physicien_physique_politique_French_fisico_ricerca_autore_Italian_geologe_physiker_forschung_German_físic_geolog_política_Spanish_geolog_fysiker_professor_Swedish,physicist,1,48411,1900,NA,NA,NA,http://www.wikidata.org/entity/Q131252,FALSE,FALSE,TRUE,FALSE
Q176351,1910,-89.69548034667969,41.79961395263672,Discovery/Science,chemist,D:_chemist_engineer_physicist_academic_biographer_academic_P:_chemist_English_chimiste_scientifique_physique_French_chimico_fisica_Italian_chemiker_German_químic_profesor_estudios_Spanish_químic_Portuguese_kemist_vetenskap_forskning_Swedish,chemist,1,17195,1910,NA,NA,NA,http://www.wikidata.org/entity/Q309331|http://www.wikidata.org/entity/Q5360031|http://www.wikidata.org/entity/Q6747552,FALSE,FALSE,TRUE,FALSE
Q16658090,1867,-73.22916412353516,42.12277603149414,Discovery/Science,chemist,D:_chemist_P:_chemist_professor_mineralogist_English_chimico_Italian_chemiker_professor_mineraloge_German,chemist,1,25003,1860,NA,NA,NA,http://www.wikidata.org/entity/Q49115|http://www.wikidata.org/entity/Q5196182,FALSE,FALSE,TRUE,FALSE
Q3499190,1940,-71.538055419921875,43.2066650390625,Discovery/Science,mathematician,D:_mathematician_political_scientist_P:_ game_theorist_political_English_théoricien_politique_scientifique_French_politik_wissenschaftler_wahlen_German,mathematician,1,33013,1940,NA,NA,NA,http://www.wikidata.org/entity/Q49108|http://www.wikidata.org/entity/Q309350,FALSE,FALSE,TRUE,FALSE
Q6969481,1914,-84.9080581665039,43.67583465576172,Discovery/Science,physicist,D:_physicist_P:_engineer_English_engenheir_Portuguese,physicist,1,26073,1910,NA,NA,NA,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q250205,FALSE,FALSE,TRUE,FALSE
Q45367514,1962,-118.2436828613281,34.05223083496094,Discovery/Science,chemist,D:_chemist_P:_biochemiker_chemiker_pharmakologe_German,chemist,1,06037,1960,NA,NA,NA,http://www.wikidata.org/entity/Q13371|http://www.wikidata.org/entity/Q49108,FALSE,FALSE,TRUE,FALSE
Q6176328,1990,-74.040557861328125,41.04888916015625,Discovery/Science,chemist,D:_chemist_P:_science_educator_dance_English,chemist,1,34003,1990,NA,NA,NA,http://www.wikidata.org/entity/Q14705839,FALSE,FALSE,TRUE,FALSE
Q15995062,1896,-85.481109619140625,43.69889068603516,Discovery/Science,scientist,D:_scientist_P:_engineer_English,scientist,1,26107,1890,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q20752689,1902,-86.87860107421875,40.41719818115234,Discovery/Science,mammalogist,D:_mammalogist_P:_zoologe_mammaloge_paläontologe_German,mammalogist,1,18157,1900,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q56395096,1950,-78.868896484375,38.44940185546875,Discovery/Science,chemist,D:_chemist_P:_chemiker_German,chemist,1,51660,1950,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q58303171,1936,-111.8833312988281,40.75,Discovery/Science,geologist,D:_geologist_P:_geologist_professor_chemist_English,geologist,1,49035,1930,NA,NA,NA,http://www.wikidata.org/entity/Q168515,FALSE,FALSE,TRUE,FALSE
Q3435305,1926,-78.84944152832031,42.90472412109375,Discovery/Science,physicist,D:_physicist_P:_physicist_photographic_patent_English_physicien_photo_French_physiker_erfinder_German_físic_Portuguese,physicist,1,36029,1920,NA,NA,NA,http://www.wikidata.org/entity/Q681025,FALSE,FALSE,TRUE,FALSE
Q30123075,1943,-95.937225341796875,36.13138961791992,Discovery/Science,engineer,D:_engineer_P:,engineer,1,40143,1940,NA,NA,NA,http://www.wikidata.org/entity/Q178848,FALSE,FALSE,TRUE,FALSE
Q6145740,1928,-88.01583099365234,44.51333236694336,Discovery/Science,chemist,D:_chemist_P:_scientist_research_teaching_English_profesor_investigador_autor_Spanish,chemist,1,55009,1920,NA,NA,NA,http://www.wikidata.org/entity/Q270222|http://www.wikidata.org/entity/Q659706,FALSE,FALSE,TRUE,FALSE
Q563196,1895,-73.42610931396484,40.86805725097656,Discovery/Science,aeronautical,D:_officer_aerospace_inventor_entrepreneur_P:_aeronautical_engineer_test pilot_English_ingénieur_aéronautique_industriel_French,aeronautical,1,36103,1890,NA,NA,NA,http://www.wikidata.org/entity/Q49115|http://www.wikidata.org/entity/Q5171564|http://www.wikidata.org/entity/Q14706476,FALSE,FALSE,TRUE,FALSE
Q20684373,1984,-110,47,Discovery/Science,engineer,D:_engineer_P:_entrepreneur_engineer_creative_English,engineer,1,30045,1980,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q5128744,1903,-105.0166473388672,39.61331939697266,Discovery/Science,engineer,D:_engineer_P:_racecar_English,engineer,1,08005,1900,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q556476,1961,-120,37,Discovery/Science,neuroscientist,D:_neuroscientist_academic_P:_professor_science_author_English_neuroscienziato_scienziato_Italian_biologe_professor_German_profesor_ciencia_medicina_Spanish,neuroscientist,1,06039,1960,NA,NA,NA,http://www.wikidata.org/entity/Q168756|http://www.wikidata.org/entity/Q309350,FALSE,FALSE,TRUE,FALSE
Q5696706,1905,-94.69969940185547,37.41030120849609,Discovery/Science,engineer,D:_engineer_P:_racecar_mechanic_English,engineer,1,20037,1900,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q431112,1875,-98,38.5,Discovery/Science,meteorologist,D:_meteorologist_P:_meteorologe_German,meteorologist,1,20159,1870,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q20031315,1865,-71.06666564941406,42.45833206176758,Discovery/Science,biochemist,D:_biochemist_P:_biochemist_chemist_research_English,biochemist,1,25017,1860,NA,NA,NA,http://www.wikidata.org/entity/Q49108|http://www.wikidata.org/entity/Q49204|http://www.wikidata.org/entity/Q131252|http://www.wikidata.org/entity/Q4947956,FALSE,FALSE,TRUE,FALSE
Q1708091,1834,-70.89850616455078,42.516845703125,Discovery/Science,inventor,D:_inventor_P:_abolitionist_manufacturer_inventor_English_fabrikant_erfinder_German,inventor,1,25009,1830,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q8019085,1932,-73.80770111083984,40.68980026245117,Discovery/Science,physicist,D:_physicist_officer_P:_physicist_patent_crystallography_English,physicist,1,36081,1930,NA,NA,NA,http://www.wikidata.org/entity/Q52413|http://www.wikidata.org/entity/Q579968|http://www.wikidata.org/entity/Q736674|http://www.wikidata.org/entity/Q1206658,FALSE,FALSE,TRUE,FALSE
Q1494839,1929,-74,40.70000076293945,Discovery/Science,geneticist,D:_geneticist_biologist_P:_biologe_German,geneticist,1,36047,1920,NA,NA,NA,http://www.wikidata.org/entity/Q13371|http://www.wikidata.org/entity/Q161562,FALSE,FALSE,TRUE,FALSE
Q1169890,1942,-71.05777740478516,42.36027908325195,Discovery/Science,mathematician,D:_mathematician_academic_P:_mathematician_English_mathematiker_German_matemátic_Portuguese,mathematician,1,25025,1940,NA,NA,NA,http://www.wikidata.org/entity/Q13371|http://www.wikidata.org/entity/Q49108,FALSE,FALSE,TRUE,FALSE
Q15430583,1903,-73.9941635131836,40.72833251953125,Discovery/Science,zoologist,D:_zoologist_lepidopterist_P:_entomologist_English_entomologe_autor_German,zoologist,1,36061,1900,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q20656727,1906,-87.92805480957031,41.80055618286133,Discovery/Science,inventor,D:_inventor_P:_inventor_industrial_militar_English,inventor,1,17043,1900,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q3047480,1871,-82.02220153808594,40.68360137939453,Discovery/Science,mathematician,D:_mathematician_academic_P:_educator_education_administrator_English_mathématicien_prince_French_mathematiker_German_matemátic_Portuguese,mathematician,1,39169,1870,NA,NA,NA,http://www.wikidata.org/entity/Q154804|http://www.wikidata.org/entity/Q213439|http://www.wikidata.org/entity/Q4897734,FALSE,FALSE,TRUE,FALSE
Q29130430,1973,-74,40.70000076293945,Discovery/Science,astronomer,D:_astronomer_P:_astronome_French_astronomo_Italian,astronomer,1,36047,1970,NA,NA,NA,http://www.wikidata.org/entity/Q161562,FALSE,FALSE,TRUE,FALSE
Q614235,1934,-74,40.70000076293945,Discovery/Science,botanist,D:_botanist_P:_botánic_bob_Spanish,botanist,1,36047,1930,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q5727135,1872,-89.50640106201172,41.29169845581055,Discovery/Science,botanist,D:_botanist_P:_botanist_English_botánica_biólog_biolog_Spanish,botanist,1,17011,1870,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q6254986,1855,-70.71283721923828,44.05479049682617,Discovery/Science,engineer,D:_engineer_engineer_P:_engineer_mechanic_English_engenheir_Portuguese,engineer,1,23005,1850,NA,NA,NA,http://www.wikidata.org/entity/Q49108,FALSE,FALSE,TRUE,FALSE
Q20088669,1919,-122.2680587768555,37.87027740478516,Discovery/Science,engineer,D:_engineer_P:_ingenieur_hochschullehrer_German,engineer,1,06001,1910,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q6246005,1800,-75.15149688720703,39.83789825439453,Discovery/Science,engineer,D:_engineer_P:_business_philanthropist_missionary_English,engineer,1,34015,1800,http://www.wikidata.org/entity/Q108688430,NA,NA,,TRUE,FALSE,FALSE,FALSE
Q20675574,1918,-95.1093978881836,37.16780090332031,Discovery/Science,chemist,D:_chemist_P:_innovation_English,chemist,1,20099,1910,NA,NA,NA,http://www.wikidata.org/entity/Q238101,FALSE,FALSE,TRUE,FALSE
Q2301314,1944,-83.04750061035156,42.3316650390625,Discovery/Science,epidemiologist,D:_epidemiologist_physician_academic_P:_epidemiologist_philanthropist_author_English,epidemiologist,1,26163,1940,NA,NA,NA,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q267322|http://www.wikidata.org/entity/Q349055|http://www.wikidata.org/entity/Q7895778,FALSE,FALSE,TRUE,FALSE
Q56577214,1954,-94.86000061035156,29.3799991607666,Discovery/Science,geologe,D:_P:_geologe_professor_German,geologe,1,48167,1950,NA,NA,NA,http://www.wikidata.org/entity/Q230492|http://www.wikidata.org/entity/Q1193547,FALSE,FALSE,TRUE,FALSE
Q6390148,1918,-74.27527618408203,40.51944351196289,Discovery/Science,physicist,D:_physicist_astrophysicist_astronomer_academic_P:_physicist_physics_English_physicien_physique_French_physiker_German,physicist,1,34023,1910,NA,NA,NA,http://www.wikidata.org/entity/Q49115,FALSE,FALSE,TRUE,FALSE
Q5568666,1906,-87.6500473022461,41.85002899169922,Discovery/Science,inventor,D:_physiologist_P:_inventor_mountaineer_invented_English,inventor,1,17031,1900,http://www.wikidata.org/entity/Q130975,http://www.wikidata.org/entity/Q169470,http://www.wikidata.org/entity/Q108674353,http://www.wikidata.org/entity/Q13371|http://www.wikidata.org/entity/Q332342,TRUE,TRUE,TRUE,TRUE
Q2596168,1828,-73.93055725097656,41.70527648925781,Discovery/Science,botanist,D:_explorer_botanist_P:_botanist_scientific_English_chimiste_géologue_botaniste_French_químic_botánic_geólog_Spanish_químic_geólog_botânico_Portuguese,botanist,1,36027,1820,NA,NA,NA,http://www.wikidata.org/entity/Q49112|http://www.wikidata.org/entity/Q151510|http://www.wikidata.org/entity/Q8047425,FALSE,FALSE,TRUE,FALSE
Q2642732,1874,-93.2691650390625,44.9819450378418,Discovery/Science,geologist,D:_geologist_mineralogist_academic_P:_geologo_mineralogista_logista_Italian_geologe_mineraloge_sohn_German,geologist,1,27053,1870,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q545097,1923,-119.3899993896484,36.54499816894531,Discovery/Science,physicist,D:_physicist_academic_P:_physicist_English_physicien_French_fisico_fisica_Italian_physiker_German_físic_teóric_Spanish_físic_teórico_Portuguese,physicist,1,06107,1920,NA,NA,NA,http://www.wikidata.org/entity/Q13371,FALSE,FALSE,TRUE,FALSE
Q4854156,1873,-122.416389465332,37.77750015258789,Discovery/Science,engineer,D:_engineer_P:_engineer_author_radio_English_engenheir_elétric_autor_Portuguese,engineer,1,06075,1870,http://www.wikidata.org/entity/Q4854154,http://www.wikidata.org/entity/Q189290,NA,http://www.wikidata.org/entity/Q49115|http://www.wikidata.org/entity/Q75478|http://www.wikidata.org/entity/Q5171564,TRUE,FALSE,TRUE,TRUE
Q7382967,1903,-83.00055694580078,39.96222305297852,Discovery/Science,biologist,D:_biologist_bacteriologist_P:_bacteriologist_science_professor_English,biologist,1,39049,1900,NA,NA,NA,http://www.wikidata.org/entity/Q309331,FALSE,FALSE,TRUE,FALSE
Q3508615,1981,-81.63166809082031,28.13333320617676,Discovery/Science,programmer,D:_programmer_writer_engineer_developer_author_P:_author_engineer_developer_English,programmer,1,12105,1980,NA,NA,NA,http://www.wikidata.org/entity/Q501758|http://www.wikidata.org/entity/Q5083193,FALSE,FALSE,TRUE,FALSE
Q390344,1936,-78.84944152832031,42.90472412109375,Discovery/Science,astronaut,D:_astronaut_engineer_physicist_P:_astronaut_engineer_physicist_English_astronaute_French_astronauta_ingegnere_Italian_astronaut_German_astronauta_Portuguese_astronaut_Swedish,astronaut,1,36029,1930,NA,NA,NA,http://www.wikidata.org/entity/Q149990|http://www.wikidata.org/entity/Q161562|http://www.wikidata.org/entity/Q6389475,FALSE,FALSE,TRUE,FALSE
Q6281226,1940,-87.81060028076172,42.21250152587891,Discovery/Science,chemist,D:_chemist_P:_educator_chemist_faculty_English,chemist,1,17097,1940,NA,NA,NA,http://www.wikidata.org/entity/Q49112|http://www.wikidata.org/entity/Q161562,FALSE,FALSE,TRUE,FALSE
Q5162568,1921,-83.93699645996094,36.27899932861328,Discovery/Science,physicist,D:_physicist_scientist_P:_physicist_discover_English,physicist,1,47173,1920,NA,NA,NA,http://www.wikidata.org/entity/Q149990,FALSE,FALSE,TRUE,FALSE
Q30027080,1954,-81.38666534423828,28.53361129760742,Discovery/Science,inventor,D:_inventor_P:_engineer_inventor_English_inventrice_Italian,inventor,1,12095,1950,NA,NA,NA,http://www.wikidata.org/entity/Q49211,FALSE,FALSE,TRUE,FALSE
Q17183262,1978,-87.6500473022461,41.85002899169922,Discovery/Science,physicist,D:_physicist_physicist_research_P:_physicist_physics_research_English_physiker_German,physicist,1,17031,1970,NA,NA,NA,http://www.wikidata.org/entity/Q131252,FALSE,FALSE,TRUE,FALSE
Q6778832,1921,-80,40.44166564941406,Discovery/Science,toxicologist,D:_toxicologist_P:_toxicologist_research_toxicologist_English_toxicología_investigador_revés_Spanish_toxicologista_modelo_modelo_Portuguese,toxicologist,1,42003,1920,NA,NA,NA,http://www.wikidata.org/entity/Q49115|http://www.wikidata.org/entity/Q235034,FALSE,FALSE,TRUE,FALSE
Q8003999,1938,-97.53520202636719,35.4822998046875,Discovery/Science,computer_scientist,D:_computer_scientist_engineer_P:_computer scientist_scientist_English,computer_scientist,1,40109,1930,NA,NA,NA,http://www.wikidata.org/entity/Q49108|http://www.wikidata.org/entity/Q7059993,FALSE,FALSE,TRUE,FALSE
Q21005493,1948,-118.3486099243164,33.91721343994141,Discovery/Science,epidemiologist,D:_epidemiologist_P:_academic_medicine_professor_English,epidemiologist,1,06037,1940,NA,NA,NA,http://www.wikidata.org/entity/Q50015|http://www.wikidata.org/entity/Q12236173|http://www.wikidata.org/entity/Q16992313,FALSE,FALSE,TRUE,FALSE
Q16105838,1942,-81.2427749633789,35.47416687011719,Discovery/Science,chemist,D:_chemist_P:_chemist_quantum_professor_English,chemist,1,37109,1940,NA,NA,NA,http://www.wikidata.org/entity/Q168756|http://www.wikidata.org/entity/Q1939211,FALSE,FALSE,TRUE,FALSE
Q5735153,1870,-84.89055633544922,39.83027648925781,Discovery/Science,chemist,D:_chemist_academic_P:_chemist_English_chemiker_German,chemist,1,18177,1870,NA,NA,NA,http://www.wikidata.org/entity/Q131252|http://www.wikidata.org/entity/Q217741,FALSE,FALSE,TRUE,FALSE
Q3810237,1823,-81.45999908447266,31.79999923706055,Discovery/Science,geologist,D:_geologist_academic_P:_physician_geologist_professor_English_médecin_physicien_géologue_French_geologo_Italian_geologe_naturforscher_forscher_German_geolog_Swedish,geologist,1,13179,1820,http://www.wikidata.org/entity/Q108544624,NA,NA,http://www.wikidata.org/entity/Q13371|http://www.wikidata.org/entity/Q761534,TRUE,FALSE,TRUE,FALSE
Q6707906,1922,-122.3320693969727,47.60620880126953,Discovery/Science,engineer,D:_audio_P:_engineer_film_engineer_English,engineer,1,53033,1920,NA,NA,NA,,FALSE,FALSE,FALSE,FALSE
Q6184447,1953,-74,40.70000076293945,Discovery/Science,gemologist,D:_gemologist_P:_gemologist_television_executive_English,gemologist,1,36047,1950,NA,NA,NA,http://www.wikidata.org/entity/Q1150105,FALSE,FALSE,TRUE,FALSE
Q1265827,1888,-70.975555419921875,41.99027633666992,Discovery/Science,mathematician,D:_mathematician_academic_P:_mathematician_English_mathematiker_German_matemátic_Spanish_matemátic_Portuguese,mathematician,1,25023,1880,NA,NA,NA,http://www.wikidata.org/entity/Q13371|http://www.wikidata.org/entity/Q152838,FALSE,FALSE,TRUE,FALSE
Q2157051,1875,-90.19944763183594,38.62638854980469,Discovery/Science,entomologist,D:_entomologist_zoologist_P:_entomologist_artist_anatomy_English_entomologiste_artiste_artiste_French_entomologe_künstler_anatomie_German,entomologist,1,29510,1870,NA,NA,NA,http://www.wikidata.org/entity/Q41506,FALSE,FALSE,TRUE,FALSE
Q7181776,1953,-111.5,39.5,Discovery/Science,scientist,D:_scientist_P:_geologist_research_regent_English,scientist,1,49039,1950,NA,NA,NA,http://www.wikidata.org/entity/Q174710,FALSE,FALSE,TRUE,FALSE
Q6681683,1932,-122.416389465332,37.77750015258789,Discovery/Science,inventor,D:_inventor_P:_feminist_invented_English,inventor,1,06075,1930,NA,NA,NA,http://www.wikidata.org/entity/Q1026932|http://www.wikidata.org/entity/Q1727138,FALSE,FALSE,TRUE,FALSE
Q1315984,1919,-89.06999969482422,42.66999816894531,Discovery/Science,astronomer,D:_astronomer_P:_astronomer_English_astronome_French_astronomo_Italian_astronom_German_astrónomo_Spanish,astronomer,1,55105,1910,NA,NA,NA,http://www.wikidata.org/entity/Q838330,FALSE,FALSE,TRUE,FALSE
Q7807020,1957,-71.05777740478516,42.36027908325195,Discovery/Science,hydrologist,D:_hydrologist_statistician_P:_hydrologist_science_advisor_English,hydrologist,1,25025,1950,NA,NA,http://www.wikidata.org/entity/Q42313488,http://www.wikidata.org/entity/Q49115|http://www.wikidata.org/entity/Q1378320|http://www.wikidata.org/entity/Q5171564,FALSE,TRUE,TRUE,FALSE
Q897961,1941,-74.4161148071289,40.61527633666992,Discovery/Science,physicist,D:_physicist_academic_physicist_P:_research_professor_mathematics_English_professor_physik_mathematik_German,physicist,1,34039,1940,NA,NA,NA,http://www.wikidata.org/entity/Q49088|http://www.wikidata.org/entity/Q503415|http://www.wikidata.org/entity/Q1784954,FALSE,FALSE,TRUE,FALSE
Q4706660,1944,-83.8917007446289,40.89390182495117,Discovery/Science,chemist,D:_chemist_P:_chemist_scientific_invented_English_chemiker_erfinder_German,chemist,1,39003,1940,NA,NA,NA,http://www.wikidata.org/entity/Q41506|http://www.wikidata.org/entity/Q309350,FALSE,FALSE,TRUE,FALSE
