"country","iso3","year","births","n_allsci","rate_per_1000_mort","rate_per_1000_deaths","rate_per_100k_births"
"Armenia","ARM",1944,46810,1,0.025441408436371,0.024738391509784,2.1362956633198
"Armenia","ARM",1945,46270,3,0.0768383577081679,0.0746565797332272,6.48368273179166
"Armenia","ARM",1946,45730,2,0.0515849475123159,0.0500876533934385,4.37349661054013
"Armenia","ARM",1947,45190,4,0.103920396975916,0.100847115772489,8.85151582208453
"Armenia","ARM",1948,44650,1,0.0261766399664939,0.0253897323922206,2.23964165733483
"Armenia","ARM",1949,44110,4,0.105524191420883,0.10231225700839,9.06823849467241
"Armenia","ARM",1950,43570,5,0.133447208284403,0.128882587962366,11.4757860913473
"Armenia","ARM",1951,44970,1,0.0258217780876391,0.0249308169828725,2.2237046920169
"Armenia","ARM",1952,47800,2,0.0484484387490613,0.0467606555843913,4.18410041841004
"Armenia","ARM",1953,50660,1,0.0227925422801659,0.021988170364344,1.9739439399921
"Armenia","ARM",1955,56470,2,0.0406702456482837,0.0391596342490161,3.54170355941208
"Armenia","ARM",1956,59370,1,0.019289751355105,0.0185590735310493,1.68435236651508
"Armenia","ARM",1957,62190,4,0.0734645900675874,0.0706202221005985,6.43190223508603
"Armenia","ARM",1958,64840,1,0.0175691345444323,0.0168727959910237,1.54225786551511
"Armenia","ARM",1959,67130,1,0.0169259152688682,0.0162408848034041,1.48964695367198
"Armenia","ARM",1961,69810,2,0.0323860416160635,0.0310082326857781,2.86491906603638
"Armenia","ARM",1962,69860,3,0.0484222419498023,0.0463298997729835,4.29430289149728
"Armenia","ARM",1963,68970,2,0.0326168498646401,0.0311706123466795,2.8998115122517
"Armenia","ARM",1964,67270,2,0.0333594649141828,0.0318608318863206,2.97309350379069
"Armenia","ARM",1965,65030,2,0.0344245929291886,0.0328434189999179,3.07550361371675
"Armenia","ARM",1966,62640,3,0.0534797490017114,0.0509961242945536,4.78927203065134
"Armenia","ARM",1971,58260,1,0.0189577053593433,0.0185181755893409,1.7164435290079
"Armenia","ARM",1972,59100,1,0.0186528883997687,0.0183086471740603,1.69204737732657
"Armenia","ARM",1975,62260,1,0.0176183512746877,0.0175466301696759,1.6061676839062
"Armenia","ARM",1976,63440,1,0.0172637030643073,0.0175140550291609,1.57629255989912
"Armenia","ARM",1977,64740,1,0.0168517551102947,0.017061352624036,1.54464009885697
"Armenia","ARM",1981,71340,2,0.0301668225285831,0.0303140535952468,2.80347631062518
"Armenia","ARM",1990,74400,1,0.0141322781232335,0.0141995030173944,1.34408602150538
"Australia","AUS",1800,15780,2,0.208116545265349,0.208138203767301,12.6742712294043
"Australia","AUS",1812,14790,1,0.11102475852115,0.11102475852115,6.76132521974307
"Australia","AUS",1820,14170,1,0.115874855156431,0.115874855156431,7.05716302046577
"Australia","AUS",1824,14020,1,0.117123448114312,0.117123448114312,7.13266761768902
"Australia","AUS",1827,13970,2,0.235072872590503,0.235100505466087,14.3163922691482
"Australia","AUS",1830,14080,1,0.116618075801749,0.116645281698355,7.10227272727273
"Australia","AUS",1833,14540,1,0.112930547713156,0.112905046855594,6.87757909215956
"Australia","AUS",1834,14730,2,0.222940586333742,0.222940586333742,13.5777325186694
"Australia","AUS",1837,15380,1,0.106757766627522,0.106757766627522,6.50195058517555
"Australia","AUS",1838,15660,1,0.104854776135053,0.104865771812081,6.38569604086845
"Australia","AUS",1840,16410,2,0.200120072043226,0.200100050025012,12.187690432663
"Australia","AUS",1841,16810,2,0.195369737227703,0.195388823759281,11.8976799524093
"Australia","AUS",1842,17370,2,0.189053785802061,0.189053785802061,11.5141047783535
"Australia","AUS",1844,18870,2,0.174034110685694,0.174049255939431,10.5988341282459
"Australia","AUS",1845,19830,1,0.082802020369297,0.082815734989648,5.04286434694907
"Australia","AUS",1848,23390,1,0.0702000702000702,0.0701951424961393,4.27533133817871
"Australia","AUS",1850,27400,5,0.299634445975909,0.299580587177951,18.2481751824818
"Australia","AUS",1851,29420,1,0.0558129151085561,0.0558035714285714,3.39904826648538
"Australia","AUS",1852,29180,3,0.168814360474931,0.168823860438942,10.2810143934202
"Australia","AUS",1853,32900,3,0.149730485126772,0.149700598802395,9.11854103343465
"Australia","AUS",1854,33620,1,0.0488400488400488,0.048828125,2.97441998810232
"Australia","AUS",1855,38800,6,0.253914515446466,0.253914515446466,15.4639175257732
"Australia","AUS",1856,39880,9,0.370568616955573,0.370522848909016,22.567703109328
"Australia","AUS",1857,45560,2,0.0720824623369134,0.0720980533525595,4.38981562774363
"Australia","AUS",1858,48610,6,0.202675314146737,0.202702702702703,12.3431392717548
"Australia","AUS",1859,51430,6,0.191564764854251,0.191570881226054,11.6663426015944
"Australia","AUS",1860,53510,5,0.153430710691052,0.153421294875729,9.34404784152495
"Australia","AUS",1861,55290,4,0.112984775301528,0.112994350282486,7.23458129860734
"Australia","AUS",1862,58840,3,0.0761962816214569,0.0762001524003048,5.09857239972808
"Australia","AUS",1863,58770,6,0.146763856954161,0.146771037181996,10.2092904543134
"Australia","AUS",1864,62560,6,0.133206047554559,0.133214920071048,9.59079283887468
"Australia","AUS",1865,63370,7,0.148784220370685,0.148777895855473,11.0462363894587
"Australia","AUS",1866,61700,5,0.106199953272021,0.106202209005947,8.10372771474878
"Australia","AUS",1867,64430,6,0.119080697019013,0.119071244294503,9.31243209684929
"Australia","AUS",1868,66340,4,0.0754176250989856,0.0754147812971342,6.02954476936991
"Australia","AUS",1869,65030,3,0.0565664184029415,0.0565717518385819,4.61325542057512
"Australia","AUS",1870,66730,3,0.0541447831501435,0.0541418516513265,4.49572905739547
"Australia","AUS",1871,67230,8,0.141098451444495,0.141093474426808,11.8994496504537
"Australia","AUS",1872,67410,8,0.145224826184036,0.14521691777092,11.8676754190773
"Australia","AUS",1873,69570,6,0.104576986091261,0.10458427749695,8.6244070720138
"Australia","AUS",1874,70300,4,0.0707676521062222,0.0707714083510262,5.68990042674253
"Australia","AUS",1875,70470,5,0.0912209005327301,0.0912242291552636,7.09521782318717
"Australia","AUS",1876,72440,4,0.0677265877651919,0.0677277345072807,5.52181115405853
"Australia","AUS",1877,72040,5,0.0867287644620215,0.0867302688638335,6.94058856191005
"Australia","AUS",1878,74920,7,0.117857022594875,0.117864960431049,9.34329951948745
"Australia","AUS",1879,78010,5,0.0778961799713342,0.0778937529210157,6.40943468786053
"Australia","AUS",1880,79530,7,0.107459203880812,0.107460853546208,8.80171004652332
"Australia","AUS",1881,81920,9,0.133825016356391,0.133828996282528,10.986328125
"Australia","AUS",1882,82820,4,0.0615034518812368,0.0615006150061501,4.82975126780971
"Australia","AUS",1883,86410,13,0.185380600633146,0.185370027092542,15.0445550283532
"Australia","AUS",1884,91240,9,0.1226826608506,0.1226826608506,9.86409469530908
"Australia","AUS",1885,94620,12,0.158847823784814,0.158856235107228,12.6823081800888
"Australia","AUS",1886,96950,7,0.0900113157082605,0.09000900090009,7.22021660649819
"Australia","AUS",1887,100800,8,0.0966744006187162,0.096665055582407,7.93650793650794
"Australia","AUS",1888,103700,11,0.129209589700821,0.129198966408269,10.6075216972035
"Australia","AUS",1889,104300,9,0.109102811215769,0.109104133834404,8.62895493767977
"Australia","AUS",1890,108100,6,0.0662514906585398,0.0662544169611307,5.55041628122109
"Australia","AUS",1891,109300,8,0.0889541219116241,0.0889580785055043,7.31930466605672
"Australia","AUS",1892,109400,10,0.10886605121059,0.108861310690181,9.14076782449726
"Australia","AUS",1893,108900,12,0.134226686502388,0.134213175260038,11.0192837465565
"Australia","AUS",1894,104300,6,0.0682120485215039,0.0682205798749289,5.75263662511985
"Australia","AUS",1895,105000,11,0.123408313232737,0.123401391070227,10.4761904761905
"Australia","AUS",1896,99860,7,0.0849978750531237,0.0849927149101506,7.00981373923493
"Australia","AUS",1897,100800,5,0.0589469713046144,0.0589483612355577,4.96031746031746
"Australia","AUS",1898,98800,12,0.152127888845223,0.152129817444219,12.1457489878543
"Australia","AUS",1899,100700,9,0.108866577960566,0.108866577960566,8.93743793445879
"Australia","AUS",1900,102200,16,0.184024383230778,0.184034966643662,15.6555772994129
"Australia","AUS",1901,103300,9,0.10330815675291,0.103305785123967,8.71248789932236
"Australia","AUS",1902,102800,8,0.0928893223723933,0.0928936367858802,7.78210116731517
"Australia","AUS",1903,98820,15,0.182810900404621,0.182815356489945,15.1791135397693
"Australia","AUS",1904,104600,4,0.0433158265201148,0.0433181719731427,3.82409177820268
"Australia","AUS",1905,105400,6,0.0644807686107618,0.0644814615797958,5.69259962049336
"Australia","AUS",1906,108700,9,0.0939692616104243,0.0939751487939856,8.27966881324747
"Australia","AUS",1907,110900,13,0.132519189798061,0.132517838939857,11.7222723174031
"Australia","AUS",1908,112100,11,0.110291168685329,0.1102867455384,9.81266726137377
"Australia","AUS",1909,114800,10,0.0968063582416093,0.0968054211035818,8.71080139372822
"Australia","AUS",1910,117700,13,0.123435690005507,0.123445066945209,11.0450297366185
"Australia","AUS",1911,122900,9,0.0807921218704274,0.0808044532231999,7.32302685109845
"Australia","AUS",1912,133500,13,0.108219702645555,0.108234118724503,9.73782771535581
"Australia","AUS",1913,135200,8,0.0657591898467811,0.0657786548265088,5.91715976331361
"Australia","AUS",1914,137100,9,0.07281965807125,0.0728450020234723,6.56455142231948
"Australia","AUS",1915,134400,12,0.0985059924478739,0.0985383478403679,8.92857142857143
"Australia","AUS",1916,132100,16,0.134113426430404,0.134171907756813,12.112036336109
"Australia","AUS",1917,131100,17,0.140187686573318,0.140242041264158,12.9672006102212
"Australia","AUS",1918,126600,10,0.085827332572331,0.0858663918942126,7.89889415481833
"Australia","AUS",1919,122300,10,0.0903734229837689,0.0904240889773036,8.17661488143908
"Australia","AUS",1920,136300,10,0.0810905051127564,0.0811424862057773,7.33675715333822
"Australia","AUS",1921,136800,15,0.120371707833791,0.12045290291496,10.9649122807018
"Australia","AUS",1922,138000,14,0.109201812750092,0.109259765091505,10.1449275362319
"Australia","AUS",1923,135200,7,0.0562456811351985,0.0562836696952641,5.17751479289941
"Australia","AUS",1924,135200,20,0.160105028898958,0.160217896339021,14.792899408284
"Australia","AUS",1925,136300,12,0.0946431951542684,0.0947044432167942,8.80410858400587
"Australia","AUS",1926,133600,9,0.0724538509221765,0.0725058004640371,6.73652694610778
"Australia","AUS",1927,133800,16,0.128897123982921,0.128995847946144,11.9581464872945
"Australia","AUS",1928,134300,10,0.0802001796484024,0.0802645519632709,7.44601638123604
"Australia","AUS",1929,129300,12,0.0995941538231706,0.0996719132854354,9.28074245939675
"Australia","AUS",1930,132100,26,0.210228421265413,0.210388328302894,19.6820590461771
"Australia","AUS",1931,134900,9,0.070551161350506,0.0705976483138928,6.67160859896219
"Australia","AUS",1932,137700,16,0.122788841564023,0.122866160355698,11.6194625998548
"Australia","AUS",1933,140400,17,0.128016868104974,0.12799662691242,12.1082621082621
"Australia","AUS",1934,143200,10,0.0740795614489962,0.0741982875035244,6.98324022346369
"Australia","AUS",1935,146000,17,0.12313576079792,0.123132193274085,11.6438356164384
"Australia","AUS",1936,148800,15,0.106621174965348,0.106859678993524,10.0806451612903
"Australia","AUS",1937,151600,10,0.0695009139370183,0.0695415128060696,6.59630606860158
"Australia","AUS",1938,154400,15,0.102351351720185,0.102398864055268,9.71502590673575
"Australia","AUS",1939,157200,23,0.154130702836005,0.154223718266794,14.6310432569975
"Australia","AUS",1940,160000,20,0.131827859181481,0.131721067467531,12.5
"Australia","AUS",1941,162800,27,0.175026902283129,0.175206354150444,16.5847665847666
"Australia","AUS",1942,165600,22,0.140032844067063,0.140199720875101,13.2850241545894
"Australia","AUS",1943,168400,25,0.15545040199474,0.156469056679351,14.8456057007126
"Australia","AUS",1944,171200,20,0.121619731585252,0.121970556307707,11.6822429906542
"Australia","AUS",1945,174000,19,0.113613260461389,0.113588808513182,10.9195402298851
"Australia","AUS",1946,176800,21,0.123320492342385,0.123637048724772,11.8778280542986
"Australia","AUS",1947,179600,22,0.126899893288726,0.127137499205391,12.2494432071269
"Australia","AUS",1948,182400,17,0.096308004328195,0.0965470240799637,9.32017543859649
"Australia","AUS",1949,185200,11,0.0613668061366806,0.0613712570507206,5.93952483801296
"Australia","AUS",1950,188000,25,0.137316613662454,0.137490306933361,13.2978723404255
"Australia","AUS",1951,191200,24,0.129535077019398,0.129553956523851,12.5523012552301
"Australia","AUS",1952,197500,19,0.0992037593003524,0.0990796026386463,9.62025316455696
"Australia","AUS",1953,203100,18,0.0913191044639822,0.0911226308115989,8.86262924667651
"Australia","AUS",1954,208200,18,0.089010646662348,0.0887871672947537,8.64553314121038
"Australia","AUS",1955,212800,8,0.0386755555985284,0.038583410098243,3.7593984962406
"Australia","AUS",1956,216700,14,0.0664158676995915,0.066285995663002,6.46054453161052
"Australia","AUS",1957,220200,12,0.0559855557266225,0.0559112129937659,5.44959128065395
"Australia","AUS",1958,223100,12,0.0552237020129039,0.0551929684158238,5.37875392200807
"Australia","AUS",1959,225600,18,0.0818687916166357,0.0818747498271533,7.97872340425532
"Australia","AUS",1960,227800,13,0.0585219164577134,0.0585519648688211,5.70676031606672
"Australia","AUS",1961,229700,16,0.071389371015023,0.0714355874237648,6.96560731388768
"Australia","AUS",1962,231400,17,0.0752502069380691,0.0752851980443563,7.34658599827139
"Australia","AUS",1963,233100,10,0.0439180138517416,0.0439272740051571,4.29000429000429
"Australia","AUS",1964,234800,9,0.0392213259422924,0.0392189331578649,3.83304940374787
"Australia","AUS",1965,236800,7,0.0302366667098619,0.0302347077167613,2.95608108108108
"Australia","AUS",1966,239400,6,0.0256290873054859,0.0256253656953229,2.5062656641604
"Australia","AUS",1967,242400,7,0.0295265211430982,0.0295249021460386,2.88778877887789
"Australia","AUS",1968,245800,9,0.0374344896431245,0.03743557960676,3.66151342554923
"Australia","AUS",1969,249200,5,0.0205101279011576,0.0205118107006014,2.00642054574639
"Australia","AUS",1970,252000,5,0.0202763257675603,0.0202796153362563,1.98412698412698
"Australia","AUS",1971,253400,5,0.0201545450514546,0.0201647053129966,1.97316495659037
"Australia","AUS",1972,252900,3,0.0121081499957621,0.0121201347758987,1.18623962040332
"Australia","AUS",1973,250600,3,0.0122084718655766,0.0122260349338572,1.19712689545092
"Australia","AUS",1974,246500,8,0.0330630429571586,0.0331239622883689,3.24543610547667
"Australia","AUS",1975,241300,5,0.0210861029929615,0.0211243208530846,2.07210940737671
"Australia","AUS",1976,236000,7,0.0301500611615526,0.0301924553367321,2.96610169491525
"Australia","AUS",1977,231600,2,0.00876912216702547,0.00877527828601265,0.863557858376511
"Australia","AUS",1978,228600,5,0.0221909576285855,0.0221848530697181,2.18722659667542
"Australia","AUS",1979,227500,4,0.0178253913787495,0.0178064263392658,1.75824175824176
"Australia","AUS",1980,228200,4,0.0177598600523028,0.0177356850851756,1.75284837861525
"Australia","AUS",1981,230300,2,0.0087946880084429,0.00878418144605195,0.868432479374729
"Australia","AUS",1982,233100,1,0.00434286012081837,0.00433976921107336,0.429000429000429
"Australia","AUS",1984,239000,1,0.0042331267567476,0.00423554725388294,0.418410041841004
"Australia","AUS",1985,241700,3,0.0125538245226408,0.0125647608716593,1.24120810922631
"Australia","AUS",1987,247000,1,0.0040919711434195,0.0040945849114546,0.404858299595142
"Australia","AUS",1993,258200,1,0.00390300257988471,0.00390304828070723,0.387296669248644
"Austria","AUT",1800,115700,7,0.0987487127399946,0.0987306064880113,6.05012964563526
"Austria","AUT",1801,115900,3,0.0412830780663006,0.0412938747419133,2.58843830888697
"Austria","AUT",1802,116200,6,0.0805812594850858,0.0805910006715917,5.16351118760757
"Austria","AUT",1803,116500,6,0.0787432576085673,0.0787504921905762,5.15021459227468
"Austria","AUT",1804,116800,5,0.0641955653703442,0.0642013353877761,4.28082191780822
"Austria","AUT",1805,117100,2,0.0251480591985314,0.0251477429900666,1.70794192997438
"Austria","AUT",1806,117400,4,0.049306625577812,0.0493035868359423,3.40715502555366
"Austria","AUT",1807,117700,10,0.125917624689928,0.12591286829514,8.49617672047579
"Austria","AUT",1808,118000,7,0.0866647682955516,0.0866551126516465,5.93220338983051
"Austria","AUT",1809,118300,3,0.0361833773564424,0.0361794500723589,2.53592561284869
"Austria","AUT",1810,118600,8,0.0966977711163758,0.096688421561518,6.74536256323777
"Austria","AUT",1811,118900,4,0.0485690348118557,0.0485672656629432,3.36417157275021
"Austria","AUT",1812,119200,5,0.0595734540688669,0.059580552907531,4.19463087248322
"Austria","AUT",1813,119600,3,0.0359587193901401,0.035953978906999,2.50836120401338
"Austria","AUT",1814,119900,4,0.0495626099670409,0.0495662949194548,3.33611342785655
"Austria","AUT",1815,120300,5,0.0598637501047616,0.0598587333892015,4.15627597672485
"Austria","AUT",1816,120700,8,0.0932629198288625,0.093250961650542,6.62800331400166
"Austria","AUT",1817,121100,5,0.0583662129666379,0.0583566760037348,4.12881915772089
"Austria","AUT",1818,121500,6,0.0699708454810496,0.0699626865671642,4.93827160493827
"Austria","AUT",1819,121900,11,0.130277728430153,0.130285443562715,9.02378999179655
"Austria","AUT",1820,122400,3,0.0349715564674065,0.034965034965035,2.45098039215686
"Austria","AUT",1821,122800,6,0.0698795742004612,0.0698812019566737,4.88599348534202
"Austria","AUT",1822,123300,5,0.0598093278627735,0.0598086124401914,4.0551500405515
"Austria","AUT",1823,123800,5,0.0574930720848138,0.0574910888812234,4.03877221324717
"Austria","AUT",1824,124300,5,0.0584891093278432,0.0584863726751667,4.02252614641995
"Austria","AUT",1825,124800,7,0.0825296517248697,0.0825374366230397,5.60897435897436
"Austria","AUT",1826,125300,8,0.0934972652049928,0.0935016362786349,6.38467677573823
"Austria","AUT",1827,125900,4,0.0450171627933149,0.0450146297546703,3.17712470214456
"Austria","AUT",1828,126500,8,0.0910871248349046,0.0910746812386157,6.32411067193676
"Austria","AUT",1829,127100,3,0.0329826181602296,0.0329779048037815,2.360346184107
"Austria","AUT",1830,127700,5,0.0636788547994753,0.0636699350566662,3.91542678151919
"Austria","AUT",1831,128300,9,0.124564025909317,0.124567474048443,7.01480904130943
"Austria","AUT",1832,128900,10,0.128188693757211,0.128221566867547,7.75795190069822
"Austria","AUT",1833,129600,6,0.0801303453617885,0.0801282051282051,4.62962962962963
"Austria","AUT",1834,130300,8,0.109656637653348,0.109634096203919,6.13967766692249
"Austria","AUT",1835,131000,9,0.115055674162331,0.115030674846626,6.87022900763359
"Austria","AUT",1836,131600,6,0.0739544686987711,0.0739644970414201,4.55927051671733
"Austria","AUT",1837,132300,11,0.141146882578625,0.141188550892055,8.31443688586546
