"country","iso3","year","births","n_inventors","rate_per_100k_births"
"Poland","POL",1918,592200,16,2.70178993583249
"Poland","POL",1919,801800,31,3.86630082314792
"Poland","POL",1920,845800,44,5.20217545519035
"Poland","POL",1921,799100,51,6.3821799524465
"Poland","POL",1922,878800,45,5.12061902594447
"Poland","POL",1923,916200,52,5.67561667758131
"Poland","POL",1924,908100,63,6.93756194251734
"Poland","POL",1925,933100,69,7.39470581931197
"Poland","POL",1926,885200,68,7.68187980117488
"Poland","POL",1927,856500,54,6.30472854640981
"Poland","POL",1928,878400,68,7.74134790528233
"Poland","POL",1929,884100,65,7.35210948987671
"Poland","POL",1930,876600,63,7.18685831622177
"Poland","POL",1931,869200,53,6.09756097560976
"Poland","POL",1932,861700,63,7.31112916328188
"Poland","POL",1933,854300,58,6.78918412735573
"Poland","POL",1934,846800,67,7.91213982050071
"Poland","POL",1935,839400,67,7.98189182749583
"Poland","POL",1936,831900,66,7.93364587089794
"Poland","POL",1937,824500,62,7.51970891449363
"Poland","POL",1938,817000,76,9.30232558139535
"Poland","POL",1939,809500,60,7.41198270537369
"Poland","POL",1940,802100,71,8.85176411918713
"Poland","POL",1941,794600,81,10.1938082053864
"Poland","POL",1942,787200,60,7.6219512195122
"Poland","POL",1943,779700,102,13.0819545979223
"Poland","POL",1944,772300,73,9.4522853813285
"Poland","POL",1945,764800,23,3.00732217573222
"Poland","POL",1946,757400,24,3.168735146554
"Poland","POL",1947,749900,27,3.60048006400853
"Poland","POL",1948,742400,26,3.50215517241379
"Poland","POL",1949,735000,21,2.85714285714286
"Poland","POL",1950,727500,23,3.16151202749141
"Poland","POL",1951,743100,29,3.90257031355134
"Poland","POL",1952,769900,21,2.72762696454085
"Poland","POL",1953,787900,25,3.17299149638279
"Poland","POL",1954,797200,23,2.88509784244857
"Poland","POL",1955,797700,19,2.38184781246082
"Poland","POL",1956,789700,21,2.65923768519691
"Poland","POL",1957,773800,18,2.32618247609201
"Poland","POL",1958,750900,17,2.26394992675456
"Poland","POL",1959,722400,8,1.10741971207087
"Poland","POL",1960,690100,19,2.75322417041009
"Poland","POL",1961,656300,13,1.9808014627457
"Poland","POL",1962,623500,17,2.72654370489174
"Poland","POL",1963,593800,18,3.03132367800606
"Poland","POL",1964,569100,10,1.75716042874714
"Poland","POL",1965,550800,3,0.544662309368192
"Poland","POL",1966,539600,13,2.40919199406968
"Poland","POL",1967,534400,12,2.24550898203593
"Poland","POL",1968,534300,6,1.12296462661426
"Poland","POL",1969,538700,7,1.29942454056061
"Poland","POL",1970,547300,6,1.09629088251416
"Poland","POL",1971,559500,9,1.60857908847185
"Poland","POL",1972,574300,12,2.08950026118753
"Poland","POL",1973,590800,8,1.354096140826
"Poland","POL",1974,607900,12,1.97400888303997
"Poland","POL",1975,625000,4,0.64
"Poland","POL",1976,642100,5,0.778694907335306
"Poland","POL",1977,658800,5,0.758955676988464
"Poland","POL",1978,674600,4,0.592943966795138
"Poland","POL",1979,688400,4,0.581057524694945
"Poland","POL",1980,698700,2,0.2862458852154
"Poland","POL",1981,704100,6,0.852151682999574
"Poland","POL",1982,704000,2,0.284090909090909
"Poland","POL",1983,698200,1,0.143225436837582
"Poland","POL",1984,687100,5,0.727696114102751
"Poland","POL",1985,671400,2,0.297885016383676
"Poland","POL",1986,652500,2,0.306513409961686
"Poland","POL",1988,611000,2,0.327332242225859
"Poland","POL",1992,530100,1,0.188643652141105
"Poland","POL",1995,463500,1,0.215749730312837
"Puerto Rico","PRI",1830,11540,1,8.66551126516464
"Puerto Rico","PRI",1832,12090,1,8.27129859387924
"Puerto Rico","PRI",1838,13870,1,7.20980533525595
"Puerto Rico","PRI",1839,14190,2,14.0944326990839
"Puerto Rico","PRI",1850,17850,1,5.60224089635854
"Puerto Rico","PRI",1851,18190,1,5.49752611324904
"Puerto Rico","PRI",1852,18520,1,5.39956803455724
"Puerto Rico","PRI",1866,22750,1,4.3956043956044
"Puerto Rico","PRI",1871,24320,1,4.11184210526316
"Puerto Rico","PRI",1885,28800,2,6.94444444444444
"Puerto Rico","PRI",1888,29770,2,6.71817265703729
"Puerto Rico","PRI",1889,30150,1,3.3167495854063
"Puerto Rico","PRI",1890,30550,1,3.27332242225859
"Puerto Rico","PRI",1892,31420,1,3.18268618714195
"Puerto Rico","PRI",1895,32810,1,3.04785126485827
"Puerto Rico","PRI",1897,33750,2,5.92592592592593
"Puerto Rico","PRI",1898,34240,1,2.92056074766355
"Puerto Rico","PRI",1899,34740,1,2.87852619458837
"Puerto Rico","PRI",1906,35980,1,2.77932184546971
"Puerto Rico","PRI",1907,36130,2,5.53556601162469
"Puerto Rico","PRI",1908,36230,1,2.76014352746343
"Puerto Rico","PRI",1910,37980,1,2.63296471827278
"Puerto Rico","PRI",1912,40890,1,2.44558571777941
"Puerto Rico","PRI",1913,42400,1,2.35849056603774
"Puerto Rico","PRI",1917,47460,1,2.10703750526759
"Puerto Rico","PRI",1918,48480,1,2.06270627062706
"Puerto Rico","PRI",1920,50650,1,1.97433366238894
"Puerto Rico","PRI",1921,51160,1,1.9546520719312
"Puerto Rico","PRI",1922,51720,1,1.93348801237432
"Puerto Rico","PRI",1923,52260,1,1.91350937619594
"Puerto Rico","PRI",1927,53960,1,1.85322461082283
"Puerto Rico","PRI",1930,56050,4,7.13648528099911
"Puerto Rico","PRI",1931,57550,1,1.73761946133797
"Puerto Rico","PRI",1932,59050,1,1.69348010160881
"Puerto Rico","PRI",1933,60550,1,1.65152766308836
"Puerto Rico","PRI",1937,66540,1,1.50285542530809
"Puerto Rico","PRI",1940,71030,2,2.81571167112488
"Puerto Rico","PRI",1941,72530,3,4.13621949538122
"Puerto Rico","PRI",1942,74030,1,1.35080372821829
"Puerto Rico","PRI",1943,75520,1,1.32415254237288
"Puerto Rico","PRI",1944,77020,2,2.59672812256557
"Puerto Rico","PRI",1946,80020,1,1.24968757810547
"Puerto Rico","PRI",1949,84510,1,1.1832919181162
"Puerto Rico","PRI",1950,86010,2,2.32531101034763
"Puerto Rico","PRI",1951,85230,1,1.17329578786812
"Puerto Rico","PRI",1952,83800,1,1.19331742243437
"Puerto Rico","PRI",1953,82640,2,2.42013552758955
"Puerto Rico","PRI",1954,81740,2,2.44678248103744
"Puerto Rico","PRI",1955,81090,2,2.46639536317672
"Puerto Rico","PRI",1956,80680,4,4.95785820525533
"Puerto Rico","PRI",1957,80460,1,1.24285359184688
"Puerto Rico","PRI",1959,80340,1,1.24470998257406
"Puerto Rico","PRI",1960,80190,3,3.74111485222596
"Puerto Rico","PRI",1961,79820,1,1.25281884239539
"Puerto Rico","PRI",1962,79120,3,3.79170879676441
"Puerto Rico","PRI",1963,78060,1,1.28106584678452
"Puerto Rico","PRI",1964,76650,3,3.91389432485323
"Puerto Rico","PRI",1965,75030,4,5.33120085299214
"Puerto Rico","PRI",1966,73380,1,1.36276914690651
"Puerto Rico","PRI",1967,71900,1,1.39082058414465
"Puerto Rico","PRI",1968,70740,1,1.41362736782584
"Puerto Rico","PRI",1970,69680,1,1.43513203214696
"Puerto Rico","PRI",1971,69790,1,1.43287003868749
"Puerto Rico","PRI",1973,70750,1,1.41342756183746
"Puerto Rico","PRI",1974,71350,1,1.40154169586545
"Puerto Rico","PRI",1977,72140,1,1.38619351261436
"Puerto Rico","PRI",1980,70320,1,1.42207053469852
"North Korea","PRK",1837,186700,1,0.535618639528656
"North Korea","PRK",1897,215300,1,0.464468183929401
"North Korea","PRK",1901,218100,1,0.458505272810637
"North Korea","PRK",1908,223800,2,0.893655049151028
"North Korea","PRK",1912,227100,1,0.440334654337296
"North Korea","PRK",1913,229100,1,0.436490615451768
"North Korea","PRK",1916,242200,1,0.412881915772089
"North Korea","PRK",1922,271000,1,0.3690036900369
"North Korea","PRK",1928,290300,1,0.34447123665174
"North Korea","PRK",1930,289900,1,0.34494653328734
"North Korea","PRK",1931,281800,1,0.35486160397445
"North Korea","PRK",1935,249300,1,0.401123144805455
"North Korea","PRK",1937,233100,1,0.429000429000429
"North Korea","PRK",1944,176200,2,1.13507377979569
"North Korea","PRK",1969,530500,1,0.188501413760603
"Portugal","PRT",1800,97900,3,3.06435137895812
"Portugal","PRT",1802,98720,2,2.0259319286872
"Portugal","PRT",1806,100400,1,0.99601593625498
"Portugal","PRT",1807,100800,5,4.96031746031746
"Portugal","PRT",1808,101200,2,1.97628458498024
"Portugal","PRT",1809,101600,1,0.984251968503937
"Portugal","PRT",1812,103000,1,0.970873786407767
"Portugal","PRT",1813,103400,2,1.93423597678917
"Portugal","PRT",1814,103900,2,1.92492781520693
"Portugal","PRT",1816,104800,3,2.86259541984733
"Portugal","PRT",1817,105300,2,1.89933523266857
"Portugal","PRT",1818,105800,1,0.945179584120983
"Portugal","PRT",1819,106400,2,1.8796992481203
"Portugal","PRT",1820,106900,1,0.935453695042095
"Portugal","PRT",1821,107400,1,0.931098696461825
"Portugal","PRT",1822,108000,3,2.77777777777778
"Portugal","PRT",1823,108500,1,0.921658986175115
"Portugal","PRT",1825,109500,2,1.82648401826484
"Portugal","PRT",1826,110100,1,0.908265213442325
"Portugal","PRT",1827,110700,3,2.710027100271
"Portugal","PRT",1828,111400,1,0.897666068222621
"Portugal","PRT",1829,112000,1,0.892857142857143
"Portugal","PRT",1832,113900,1,0.877963125548727
"Portugal","PRT",1833,114500,2,1.74672489082969
"Portugal","PRT",1834,115100,2,1.73761946133797
"Portugal","PRT",1835,115700,4,3.45721694036301
"Portugal","PRT",1836,116300,1,0.859845227858985
"Portugal","PRT",1837,116900,1,0.855431993156544
"Portugal","PRT",1838,117400,4,3.40715502555366
"Portugal","PRT",1839,118000,3,2.54237288135593
"Portugal","PRT",1840,118500,4,3.37552742616034
"Portugal","PRT",1841,119000,4,3.36134453781513
"Portugal","PRT",1842,119500,3,2.51046025104602
"Portugal","PRT",1843,120000,3,2.5
"Portugal","PRT",1844,120500,3,2.4896265560166
"Portugal","PRT",1845,121100,2,1.65152766308836
"Portugal","PRT",1846,121500,5,4.11522633744856
"Portugal","PRT",1847,121900,8,6.56275635767022
"Portugal","PRT",1849,122800,3,2.44299674267101
"Portugal","PRT",1850,123300,1,0.8110300081103
"Portugal","PRT",1851,123200,5,4.05844155844156
"Portugal","PRT",1852,123100,5,4.06173842404549
"Portugal","PRT",1853,122900,5,4.06834825061025
"Portugal","PRT",1854,122900,4,3.2546786004882
"Portugal","PRT",1855,122800,2,1.62866449511401
"Portugal","PRT",1856,123000,4,3.2520325203252
"Portugal","PRT",1857,123000,6,4.8780487804878
"Portugal","PRT",1858,122900,5,4.06834825061025
"Portugal","PRT",1859,122900,4,3.2546786004882
"Portugal","PRT",1860,122900,3,2.44100895036615
"Portugal","PRT",1861,122900,3,2.44100895036615
"Portugal","PRT",1862,123000,1,0.813008130081301
"Portugal","PRT",1863,123000,1,0.813008130081301
"Portugal","PRT",1864,123000,5,4.0650406504065
"Portugal","PRT",1865,124200,4,3.22061191626409
"Portugal","PRT",1866,125300,6,4.78850758180367
"Portugal","PRT",1867,126500,4,3.16205533596838
"Portugal","PRT",1868,127900,4,3.12744331508991
"Portugal","PRT",1869,129100,4,3.09837335398916
"Portugal","PRT",1871,131600,4,3.03951367781155
"Portugal","PRT",1872,132700,3,2.26073850791258
"Portugal","PRT",1873,133900,1,0.746825989544436
"Portugal","PRT",1874,135000,5,3.7037037037037
"Portugal","PRT",1875,136200,4,2.93685756240822
"Portugal","PRT",1876,137500,5,3.63636363636364
"Portugal","PRT",1877,138600,8,5.77200577200577
"Portugal","PRT",1878,139900,7,5.0035739814153
"Portugal","PRT",1879,140700,4,2.84292821606254
"Portugal","PRT",1880,141500,5,3.53356890459364
"Portugal","PRT",1881,142100,1,0.703729767769177
"Portugal","PRT",1882,142700,5,3.50385423966363
"Portugal","PRT",1883,143500,4,2.78745644599303
"Portugal","PRT",1884,144400,6,4.15512465373961
"Portugal","PRT",1885,145300,3,2.06469373709566
"Portugal","PRT",1886,155200,8,5.15463917525773
"Portugal","PRT",1887,165400,4,2.41837968561064
"Portugal","PRT",1888,163800,9,5.49450549450549
"Portugal","PRT",1889,168100,7,4.16418798334325
"Portugal","PRT",1890,164000,6,3.65853658536585
"Portugal","PRT",1891,162200,2,1.23304562268804
"Portugal","PRT",1892,159400,7,4.39146800501882
"Portugal","PRT",1893,164200,3,1.82704019488429
"Portugal","PRT",1894,154100,2,1.29785853341986
"Portugal","PRT",1895,156800,2,1.27551020408163
"Portugal","PRT",1896,157900,2,1.26662444585181
"Portugal","PRT",1897,161200,1,0.620347394540943
"Portugal","PRT",1898,161400,5,3.09789343246592
"Portugal","PRT",1899,161000,1,0.62111801242236
"Portugal","PRT",1900,165500,4,2.41691842900302
"Portugal","PRT",1901,171200,10,5.8411214953271
"Portugal","PRT",1902,176400,3,1.70068027210884
"Portugal","PRT",1903,183400,6,3.27153762268266
"Portugal","PRT",1904,177100,4,2.25861095426313
"Portugal","PRT",1905,179700,4,2.22593210907067
"Portugal","PRT",1906,183000,4,2.18579234972678
"Portugal","PRT",1907,176500,7,3.96600566572238
"Portugal","PRT",1908,175700,8,4.55321570859419
"Portugal","PRT",1909,174900,2,1.14351057747284
"Portugal","PRT",1910,186900,2,1.07009095773141
"Portugal","PRT",1911,229400,2,0.871839581517001
"Portugal","PRT",1912,208500,3,1.43884892086331
"Portugal","PRT",1913,194600,9,4.62487153134635
"Portugal","PRT",1914,188900,6,3.17628374801482
"Portugal","PRT",1915,195800,3,1.53217568947906
"Portugal","PRT",1916,193000,4,2.07253886010363
"Portugal","PRT",1917,189100,9,4.75938656795346
"Portugal","PRT",1918,179100,3,1.6750418760469
"Portugal","PRT",1919,166700,2,1.1997600479904
"Portugal","PRT",1920,203500,3,1.47420147420147
"Portugal","PRT",1921,197600,9,4.55465587044534
"Portugal","PRT",1922,204000,4,1.96078431372549
"Portugal","PRT",1923,207200,4,1.93050193050193
"Portugal","PRT",1924,207200,5,2.41312741312741
"Portugal","PRT",1925,208500,4,1.91846522781775
"Portugal","PRT",1926,217000,3,1.38248847926267
"Portugal","PRT",1927,203300,4,1.96753566158387
"Portugal","PRT",1928,211800,3,1.41643059490085
"Portugal","PRT",1929,201000,3,1.49253731343284
"Portugal","PRT",1930,201000,4,1.99004975124378
"Portugal","PRT",1931,201000,7,3.48258706467662
"Portugal","PRT",1932,201000,12,5.97014925373134
"Portugal","PRT",1933,201000,8,3.98009950248756
"Portugal","PRT",1934,201000,6,2.98507462686567
"Portugal","PRT",1935,201000,1,0.497512437810945
"Portugal","PRT",1936,201000,6,2.98507462686567
"Portugal","PRT",1937,201000,6,2.98507462686567
"Portugal","PRT",1938,201000,6,2.98507462686567
"Portugal","PRT",1939,201000,6,2.98507462686567
"Portugal","PRT",1940,201000,2,0.995024875621891
"Portugal","PRT",1941,201000,7,3.48258706467662
"Portugal","PRT",1942,201000,12,5.97014925373134
"Portugal","PRT",1943,201000,7,3.48258706467662
"Portugal","PRT",1944,201000,9,4.47761194029851
"Portugal","PRT",1945,201100,3,1.49179512680259
"Portugal","PRT",1946,201100,7,3.4808552958727
"Portugal","PRT",1947,201100,9,4.47538538040776
"Portugal","PRT",1948,201100,13,6.46444554947787
"Portugal","PRT",1949,201100,7,3.4808552958727
"Portugal","PRT",1950,201100,6,2.98359025360517
"Portugal","PRT",1951,201900,5,2.47647350173353
"Portugal","PRT",1952,203600,6,2.94695481335953
"Portugal","PRT",1953,205200,11,5.36062378167641
"Portugal","PRT",1954,206700,10,4.83792936623125
"Portugal","PRT",1955,208100,8,3.84430562229697
"Portugal","PRT",1956,209500,5,2.38663484486873
"Portugal","PRT",1957,210700,4,1.8984337921215
"Portugal","PRT",1958,211700,2,0.944733112895607
"Portugal","PRT",1959,212400,6,2.82485875706215
"Portugal","PRT",1960,212800,6,2.81954887218045
"Portugal","PRT",1961,212500,6,2.82352941176471
"Portugal","PRT",1962,211700,6,2.83419933868682
"Portugal","PRT",1963,210100,4,1.90385530699667
"Portugal","PRT",1964,207800,7,3.36862367661213
"Portugal","PRT",1965,204900,3,1.46412884333821
"Portugal","PRT",1966,201300,1,0.496770988574267
"Portugal","PRT",1967,197400,4,2.02634245187437
"Portugal","PRT",1968,193200,4,2.0703933747412
"Portugal","PRT",1969,189000,2,1.05820105820106
"Portugal","PRT",1970,185100,3,1.62074554294976
"Portugal","PRT",1971,181700,6,3.30214639515685
"Portugal","PRT",1972,179100,2,1.11669458403127
"Portugal","PRT",1973,177000,1,0.564971751412429
"Portugal","PRT",1974,175400,5,2.85062713797035
"Portugal","PRT",1975,174100,3,1.72314761631246
"Portugal","PRT",1976,172500,2,1.15942028985507
"Portugal","PRT",1977,170400,1,0.586854460093897
"Portugal","PRT",1978,167400,4,2.389486260454
"Portugal","PRT",1979,163600,1,0.611246943765281
"Portugal","PRT",1980,158800,1,0.629722921914358
"Portugal","PRT",1981,153300,1,0.652315720808871
"Portugal","PRT",1982,147400,2,1.35685210312076
"Portugal","PRT",1984,135600,1,0.737463126843658
"Paraguay","PRY",1840,11850,1,8.43881856540084
"Paraguay","PRY",1850,14800,1,6.75675675675676
"Paraguay","PRY",1860,16510,1,6.05693519079346
"Paraguay","PRY",1863,16750,1,5.97014925373134
"Paraguay","PRY",1876,17830,1,5.60852495793606
"Paraguay","PRY",1877,17920,2,11.1607142857143
"Paraguay","PRY",1879,18090,1,5.52791597567717
"Paraguay","PRY",1882,18350,1,5.44959128065395
"Paraguay","PRY",1884,18520,1,5.39956803455724
"Paraguay","PRY",1890,19060,1,5.24658971668415
"Paraguay","PRY",1899,20250,1,4.93827160493827
"Paraguay","PRY",1901,20840,1,4.79846449136276
"Paraguay","PRY",1904,21980,1,4.54959053685168
"Paraguay","PRY",1907,23540,1,4.24808836023789
"Paraguay","PRY",1910,25240,1,3.96196513470681
"Paraguay","PRY",1918,30440,1,3.28515111695138
"Paraguay","PRY",1920,31880,1,3.13676286072773
"Paraguay","PRY",1923,34180,1,2.92568753657109
"Paraguay","PRY",1932,43230,3,6.93962526023595
"Paraguay","PRY",1941,55220,1,1.81093806591815
"Paraguay","PRY",1943,57880,1,1.72771250863856
"Paraguay","PRY",1947,63210,1,1.58202816010125
"Paraguay","PRY",1950,67200,1,1.48809523809524
"Paraguay","PRY",1952,68950,1,1.45032632342277
"Paraguay","PRY",1953,70160,2,2.85062713797035
"Paraguay","PRY",1954,71410,1,1.40036409466461
"Paraguay","PRY",1956,74050,1,1.35043889264011
"Paraguay","PRY",1957,75440,1,1.32555673382821
"Paraguay","PRY",1958,76870,1,1.30089761935736
"Paraguay","PRY",1959,78370,1,1.27599846880184
"Paraguay","PRY",1961,81530,1,1.22654237703913
"Paraguay","PRY",1963,84860,1,1.17841150129625
"Paraguay","PRY",1964,86510,1,1.15593572997341
"Paraguay","PRY",1965,88040,2,2.27169468423444
"Paraguay","PRY",1970,92060,1,1.08624809906583
"Paraguay","PRY",1975,99570,1,1.00431856985036
"Paraguay","PRY",1978,109600,2,1.82481751824818
"Palestine","PSE",1848,8071,1,12.3900384091191
"Palestine","PSE",1858,8560,1,11.6822429906542
"Palestine","PSE",1864,9060,1,11.037527593819
"Palestine","PSE",1874,10070,1,9.9304865938431
"Palestine","PSE",1877,10410,1,9.60614793467819
"Palestine","PSE",1882,11030,1,9.06618313689937
"Palestine","PSE",1888,11860,1,8.43170320404722
"Palestine","PSE",1891,12310,1,8.12347684809098
"Palestine","PSE",1893,12620,1,7.92393026941363
"Palestine","PSE",1896,13120,1,7.6219512195122
"Palestine","PSE",1898,13480,2,14.8367952522255
"Palestine","PSE",1910,15990,1,6.25390869293308
"Palestine","PSE",1912,16580,1,6.0313630880579
"Palestine","PSE",1913,16820,1,5.94530321046373
"Palestine","PSE",1915,16790,1,5.95592614651578
"Palestine","PSE",1916,16520,1,6.05326876513317
"Palestine","PSE",1917,16260,1,6.15006150061501
"Palestine","PSE",1919,16350,1,6.11620795107034
"Palestine","PSE",1921,17070,3,17.5746924428822
"Palestine","PSE",1922,17490,2,11.4351057747284
"Palestine","PSE",1923,17950,2,11.142061281337
"Palestine","PSE",1924,18470,2,10.8283703302653
"Palestine","PSE",1925,19000,2,10.5263157894737
"Palestine","PSE",1926,19600,6,30.6122448979592
"Palestine","PSE",1927,20250,3,14.8148148148148
"Palestine","PSE",1928,20890,3,14.3609382479655
"Palestine","PSE",1929,21550,2,9.28074245939675
"Palestine","PSE",1930,22610,2,8.84564352056612
"Palestine","PSE",1932,24740,2,8.08407437348424
"Palestine","PSE",1933,25800,3,11.6279069767442
"Palestine","PSE",1934,26870,5,18.6081131373279
"Palestine","PSE",1935,27930,4,14.3215180809166
"Palestine","PSE",1936,29000,7,24.1379310344828
"Palestine","PSE",1937,30060,4,13.3067198935462
"Palestine","PSE",1938,31120,4,12.853470437018
"Palestine","PSE",1939,32190,3,9.31966449207829
"Palestine","PSE",1940,33250,5,15.0375939849624
"Palestine","PSE",1941,34320,5,14.5687645687646
"Palestine","PSE",1942,35380,3,8.47936687394008
"Palestine","PSE",1943,36440,7,19.2096597145993
"Palestine","PSE",1944,37510,2,5.33191149026926
"Palestine","PSE",1945,38570,8,20.7415089447757
"Palestine","PSE",1946,39640,8,20.1816347124117
"Palestine","PSE",1947,40700,4,9.82800982800983
"Palestine","PSE",1948,41770,3,7.18218817333014
"Palestine","PSE",1949,42830,5,11.6740602381508
"Palestine","PSE",1950,43890,2,4.55684666210982
"Palestine","PSE",1951,43770,4,9.13867946081791
"Palestine","PSE",1952,43700,3,6.8649885583524
"Palestine","PSE",1953,43970,3,6.82283375028428
"Palestine","PSE",1954,44600,1,2.24215246636771
"Palestine","PSE",1955,45570,1,2.1944261575598
"Palestine","PSE",1956,46870,1,2.13356091316407
"Palestine","PSE",1957,48460,2,4.12711514651259
"Palestine","PSE",1958,50270,5,9.94629003381739
"Palestine","PSE",1959,52220,3,5.74492531597089
"Palestine","PSE",1960,54170,3,5.53812073103194
"Palestine","PSE",1961,55990,5,8.93016610108948
"Palestine","PSE",1962,57540,3,5.21376433785193
"Palestine","PSE",1963,58740,2,3.40483486550902
"Palestine","PSE",1964,59540,1,1.67954316425932
"Palestine","PSE",1965,59940,1,1.66833500166833
"Palestine","PSE",1966,59960,1,1.66777851901268
"Palestine","PSE",1968,59470,2,3.36304018833025
"Palestine","PSE",1969,59210,2,3.37780780273602
"Palestine","PSE",1970,59080,2,3.385240352065
"Palestine","PSE",1971,59220,1,1.68861870989531
"Palestine","PSE",1972,59640,1,1.6767270288397
"Palestine","PSE",1975,62660,1,1.595914458985
"Palestine","PSE",1976,64050,1,1.56128024980484
"Palestine","PSE",1977,65470,1,1.52741713762028
"Palestine","PSE",1978,66850,3,4.48765893792072
"Palestine","PSE",1986,82160,1,1.21713729308666
"Palestine","PSE",1993,109100,1,0.916590284142988
"Qatar","QAT",1941,1177,1,84.9617672047579
"Qatar","QAT",1984,10260,1,9.74658869395711
"Romania","ROU",1802,204500,2,0.97799511002445
"Romania","ROU",1805,209300,3,1.43334925943622
"Romania","ROU",1806,211000,2,0.947867298578199
"Romania","ROU",1807,212600,1,0.470366886171214
"Romania","ROU",1808,214300,1,0.466635557629491
"Romania","ROU",1809,216000,1,0.462962962962963
"Romania","ROU",1810,217900,2,0.917852225791647
"Romania","ROU",1812,221300,2,0.903750564844103
"Romania","ROU",1814,224800,1,0.444839857651246
"Romania","ROU",1816,228300,4,1.7520805957074
"Romania","ROU",1817,230100,2,0.869187309865276
"Romania","ROU",1818,231900,4,1.72488141440276
"Romania","ROU",1819,233600,3,1.28424657534247
"Romania","ROU",1820,235400,2,0.849617672047579
"Romania","ROU",1821,237200,1,0.421585160202361
"Romania","ROU",1822,239100,1,0.418235048097031
"Romania","ROU",1823,240900,2,0.8302200083022
"Romania","ROU",1824,242700,1,0.412031314379893
"Romania","ROU",1826,246400,1,0.405844155844156
"Romania","ROU",1827,248300,4,1.61095449053564
"Romania","ROU",1828,250200,1,0.399680255795364
"Romania","ROU",1829,252100,2,0.793335977786593
"Romania","ROU",1830,254000,1,0.393700787401575
"Romania","ROU",1831,255900,1,0.390777647518562
"Romania","ROU",1832,257800,2,0.775795190069822
"Romania","ROU",1833,259700,2,0.770119368502118
"Romania","ROU",1834,261700,3,1.1463507833397
"Romania","ROU",1835,263700,1,0.379218809252939
"Romania","ROU",1836,265600,3,1.12951807228916
"Romania","ROU",1837,267600,2,0.747384155455904
"Romania","ROU",1838,269700,4,1.48312940304042
"Romania","ROU",1839,271700,6,2.20831799779168
"Romania","ROU",1840,273700,4,1.46145414687614
"Romania","ROU",1841,275800,6,2.17548948513416
"Romania","ROU",1842,277800,1,0.359971202303816
"Romania","ROU",1843,279900,2,0.714540907466953
"Romania","ROU",1844,282000,1,0.354609929078014
"Romania","ROU",1845,284100,6,2.11193241816262
"Romania","ROU",1846,286100,3,1.04858441104509
"Romania","ROU",1847,288200,3,1.04094378903539
"Romania","ROU",1848,290300,4,1.37788494660696
"Romania","ROU",1849,292400,3,1.02599179206566
"Romania","ROU",1850,294500,8,2.71646859083192
"Romania","ROU",1851,289500,3,1.03626943005181
"Romania","ROU",1852,284300,2,0.703482237073514
"Romania","ROU",1853,279100,7,2.50806162665711
"Romania","ROU",1854,273700,5,1.82681768359518
"Romania","ROU",1855,268300,4,1.49086843086098
"Romania","ROU",1856,262700,4,1.52264940997335
"Romania","ROU",1857,257100,6,2.33372228704784
"Romania","ROU",1858,251900,2,0.793965859468043
"Romania","ROU",1859,251900,3,1.19094878920206
"Romania","ROU",1860,270800,3,1.10782865583456
"Romania","ROU",1861,276100,3,1.08656283955089
"Romania","ROU",1862,277900,2,0.719683339330695
"Romania","ROU",1863,265800,6,2.25733634311512
"Romania","ROU",1864,316800,5,1.57828282828283
"Romania","ROU",1865,306500,2,0.65252854812398
"Romania","ROU",1866,279100,5,1.79147259046937
"Romania","ROU",1867,284500,7,2.46045694200351
"Romania","ROU",1868,301800,4,1.32538104705103
"Romania","ROU",1869,309200,3,0.970245795601552
"Romania","ROU",1870,314800,5,1.58831003811944
"Romania","ROU",1871,308500,5,1.62074554294976
"Romania","ROU",1872,296600,5,1.6857720836143
"Romania","ROU",1873,303100,8,2.63939293962389
"Romania","ROU",1874,321900,5,1.55327741534638
"Romania","ROU",1875,366400,10,2.7292576419214
"Romania","ROU",1876,351600,5,1.42207053469852
"Romania","ROU",1877,338500,5,1.47710487444609
"Romania","ROU",1879,359000,4,1.1142061281337
"Romania","ROU",1880,367000,7,1.90735694822888
"Romania","ROU",1881,406400,8,1.96850393700787
"Romania","ROU",1882,398100,11,2.76312484300427
"Romania","ROU",1883,424200,9,2.12164073550212
"Romania","ROU",1884,412800,10,2.42248062015504
"Romania","ROU",1885,432400,11,2.54394079555967
"Romania","ROU",1886,425900,8,1.87837520544729
"Romania","ROU",1887,416200,7,1.68188370975493
"Romania","ROU",1888,433000,6,1.38568129330254
"Romania","ROU",1889,417100,6,1.43850395588588
"Romania","ROU",1890,397900,7,1.75923598894195
"Romania","ROU",1891,439700,8,1.81942233340914
"Romania","ROU",1892,407800,7,1.7165277096616
"Romania","ROU",1893,426000,5,1.17370892018779
"Romania","ROU",1894,432700,9,2.07996302287959
"Romania","ROU",1895,450100,11,2.44390135525439
"Romania","ROU",1896,435600,8,1.83654729109275
"Romania","ROU",1897,462000,10,2.16450216450216
"Romania","ROU",1898,397700,5,1.25722906713603
"Romania","ROU",1899,458100,7,1.5280506439642
"Romania","ROU",1900,426000,8,1.87793427230047
"Romania","ROU",1901,434400,8,1.84162062615101
"Romania","ROU",1902,433800,16,3.68833563854311
"Romania","ROU",1903,449300,8,1.7805475183619
"Romania","ROU",1904,452600,7,1.54661953159523
"Romania","ROU",1905,435500,11,2.52583237657865
"Romania","ROU",1906,457100,10,2.18770509735288
"Romania","ROU",1907,474300,16,3.37339236769977
