spec,outcome,estimator,conf_low,conf_high,event_time,att,se
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE,0.03420174791394384,0.08341047607128609,50,0.058806111992614964,0.012553246978913836
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.03910039109655231,0.01865720420636585,-50,-0.010221593445093232,0.0147340804344179
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.010110022063390973,0.021946154548956476,-40,0.005918066242782752,0.00817759607457843
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.01650590163523053,0.08049141790233644,-30,0.03199275813355295,0.024744214167746675
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.0043043235704754955,0.02908093268027143,-20,0.012388304554897967,0.008516647002741563
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,0,0,-10,0,0
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.04495404309690309,0.056429104361522577,0,0.005737530632309745,0.025863047821026955
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.018672308784084757,0.046229295102882886,10,0.013778493159399063,0.016556531603818276
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.01203844795193966,0.1156144028552638,20,0.05178797745166207,0.03256450275693966
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,0.031758856106578526,0.0828490544216871,30,0.05730395526413281,0.013033213855895042
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.010390935608305441,0.04307949232714964,40,0.0163442783594221,0.013640415289656909
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.02953159790056891,0.037486386298537004,50,0.003977394198984047,0.017096424540588243
High access vs low-access counties only,County population,Wooldridge ETWFE,-146198.8139825284,32309.916546450404,-50,-56944.448718039,45537.94146147418
High access vs low-access counties only,County population,Wooldridge ETWFE,-111422.55276900294,22546.86204812221,-40,-44437.84536044037,34175.87112681764
High access vs low-access counties only,County population,Wooldridge ETWFE,-72220.66423022922,14547.92017266246,-30,-28836.37202878338,22134.842959921345
High access vs low-access counties only,County population,Wooldridge ETWFE,-43659.24493226533,9179.035568155781,-20,-17240.10468205477,13479.153188882936
High access vs low-access counties only,County population,Wooldridge ETWFE,0,0,-10,0,0
High access vs low-access counties only,County population,Wooldridge ETWFE,-13232.865535876019,66593.56523848235,0,26680.349851303163,20363.885401622032
High access vs low-access counties only,County population,Wooldridge ETWFE,-27441.96874843185,126567.03957734694,10,49562.53541445755,39288.01232800479
High access vs low-access counties only,County population,Wooldridge ETWFE,-36516.372022519936,206237.9155470163,20,84860.77176224819,61927.114175902105
High access vs low-access counties only,County population,Wooldridge ETWFE,-52544.24183602439,308591.9507142553,30,128023.85443911544,92126.5797322142
High access vs low-access counties only,County population,Wooldridge ETWFE,-54913.40307602522,365760.9450235468,40,155423.7709737608,107314.88471927859
