spec,outcome,estimator,conf_low,conf_high,event_time,att,se
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,0.10950938668199482,0.12711521697098913,10,0.11831230182649197,0.004491283236988342
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,0.05390423630868893,0.07932919330765792,20,0.06661671480817342,0.006485958418104336
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,0.11341381218968855,0.13472984921154935,30,0.12407183070061895,0.005437764546393058
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.009891970218114884,0.028976565951342837,40,0.009542297866613977,0.009915442900371867
High access vs low-access counties only,"STEM births per 1,000 est. births",Wooldridge ETWFE + county pre-period trend,-0.05461451312766129,-0.025447668668732593,50,-0.04003109089819694,0.0074405215456450745
High access vs low-access counties only,County population,Wooldridge ETWFE,-212499.13309744943,19224.4771635628,-50,-96637.32796694331,59113.16588291128
High access vs low-access counties only,County population,Wooldridge ETWFE,-162918.91380740274,10893.739059174492,-40,-76012.58737411413,44339.96246596358
High access vs low-access counties only,County population,Wooldridge ETWFE,-107235.3742206271,5198.861732857884,-30,-51018.25624388461,28682.203049358413
High access vs low-access counties only,County population,Wooldridge ETWFE,-64976.704561294224,3361.525653177152,-20,-30807.589454058536,17433.221993487598
High access vs low-access counties only,County population,Wooldridge ETWFE,0,0,-10,0,0
High access vs low-access counties only,County population,Wooldridge ETWFE,-8578.458527336843,94324.06063387016,0,42872.80105326666,26250.642643165054
High access vs low-access counties only,County population,Wooldridge ETWFE,-20141.60141661107,179113.36348581902,10,79485.88103460398,50830.34818939544
High access vs low-access counties only,County population,Wooldridge ETWFE,-21828.17220115359,289058.40612385684,20,133615.11696135162,79307.80059311491
High access vs low-access counties only,County population,Wooldridge ETWFE,-49889.87065937053,413979.9577744998,30,182045.0435575646,118334.13990659956
High access vs low-access counties only,County population,Wooldridge ETWFE,-55816.205628878844,487943.5627844624,40,216063.67857779178,138714.22663605644
