outcome,sample,timing,control_spec,control_group,event_time,estimate,se,ci_low,ci_high
inventors_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,-10,0,NA,NA,NA
inventors_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,0,-0.008459646965209688,0.6903792785530215,-1.3616030329291318,1.3446837389987125
inventors_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,10,-1.3284101626317315,0.767408523696437,-2.8325308690767477,0.17571054381328488
inventors_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,20,-2.6005459676099583,1.2469703968487704,-5.044607945433548,-0.15648398978636813
inventors_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,30,-2.706171971107594,1.2174241632002214,-5.092323330980028,-0.32002061123516023
inventors_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,40,-2.8246464854849163,1.3829013972431876,-5.535133224081564,-0.11415974688826847
inventors_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,50,-2.9704597639065504,1.4027130254074418,-5.719777293705136,-0.22114223410796452
inventors_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,60,-3.6618696570337543,1.4138766902433464,-6.433067969910713,-0.8906713441567953
inventors_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,70,-4.016957756309464,1.5859593496032192,-7.125438081531773,-0.908477431087154
stem_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,-70,-0.9446207580859582,0.7574171357858248,-2.429158344226175,0.5399168280542583
stem_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,-60,-0.23585058300447886,0.7328537359302584,-1.6722439054277851,1.2005427394188275
stem_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,-50,-0.6754077987085857,0.6531466613367772,-1.955575254928669,0.6047596575114976
stem_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,-40,0.40841655947947875,0.6123294637769692,-0.7917491895233809,1.6085823084823385
stem_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,-30,0.6900671458954574,0.6179460915424323,-0.52110719352771,1.9012414853186246
stem_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,-20,-0.08832362490002574,0.5370937997416657,-1.1410274723936904,0.964380222593639
stem_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,-10,0,NA,NA,NA
stem_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,0,0.2762010080234107,0.4531007407810232,-0.6118764439073947,1.1642784599542162
stem_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,10,-0.15421037238054489,0.5101348629698734,-1.1540747038014967,0.845653959040407
stem_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,20,-0.7147177038648825,0.49575966866125476,-1.6864066544409417,0.25697124671117677
stem_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,30,-0.9462097793072741,0.3936597896080566,-1.717782966939065,-0.17463659167548318
stem_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,40,-1.023177193089537,0.46729301149077956,-1.939071495611465,-0.10728289056760909
stem_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,50,-1.2560910608103992,0.41065283394944946,-2.0609706153513203,-0.45121150626947826
stem_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,60,-1.5222247929467272,0.4331610901452242,-2.3712205296313664,-0.6732290562620877
stem_per_100k_pop,europe_city_only,alternative_decade,population_log,notyettreated,70,-1.6258347390208512,0.595879429404164,-2.7937584206530124,-0.45791105738868976
n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,-70,-13.287937613534785,7.173078246554548,-27.347170976781698,0.7712957497121273
n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,-60,-10.23217967468662,5.259972979646109,-20.541726714792993,0.07736736541975375
n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,-50,-9.283921159594216,4.282080643305998,-17.676799220473974,-0.8910430987144604
n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,-40,-7.089110679093478,3.7663038368442394,-14.471066199308186,0.292844841121231
n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,-30,-5.255086309853819,3.729432653069745,-12.564774309870518,2.0546016901628805
n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,-20,-3.0483058377635546,2.6390168783114283,-8.220778919253954,2.124167243726845
n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,-10,0,NA,NA,NA
n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,0,3.5962396822663907,1.6010766071386475,0.4581295322746417,6.73434983225814
n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,10,4.991692039831049,1.660044334192089,1.7380051448145548,8.245378934847544
n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,20,7.330885900834326,2.6746313253290577,2.0886085031893726,12.57316329847928
n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,30,10.9743104691966,3.396835704611597,4.316512488157871,17.63210845023533
n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,40,16.427911024603034,5.033004908271256,6.563221404391374,26.292600644814694
n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,50,21.94769317052252,7.506759473241542,7.2344446029690985,36.66094173807594
n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,60,17.307459682913205,4.217128963981817,9.041886913508844,25.573032452317566
n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,70,13.406579899030627,5.655340992517429,2.322111553696466,24.491048244364787
log1p_n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,-70,-0.6002680266881079,0.14957478517049339,-0.8934346056222748,-0.3071014477539408
log1p_n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,-60,-0.40765189306635696,0.1476386282422832,-0.697023604421232,-0.11828018171148191
log1p_n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,-50,-0.2980732621460407,0.09546106636320656,-0.48517695221792556,-0.11096957207415584
log1p_n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,-40,-0.2219591993534442,0.08841460684865826,-0.39525182877681436,-0.04866656993007401
log1p_n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,-30,-0.0602158552088361,0.09173535446640874,-0.24001714996299722,0.11958543954532502
log1p_n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,-20,-0.0315680242872055,0.07941675937856736,-0.18722487266919755,0.12408882409478653
log1p_n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,-10,0,NA,NA,NA
log1p_n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,0,0.1194835306956377,0.0804857251789693,-0.03826849065514214,0.27723555204641753
log1p_n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,10,0.16894901509497914,0.06447953223724151,0.04256913190998579,0.2953288982799725
log1p_n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,20,0.18974409181033533,0.08875739935503613,0.01577958907446453,0.36370859454620613
log1p_n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,30,0.3312862723356446,0.09752622526163209,0.14013487082284573,0.5224376738484435
log1p_n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,40,0.4233169835009266,0.10057786621099707,0.22618436572737236,0.6204496012744809
log1p_n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,50,0.5648848505650848,0.09763938003800346,0.37351166569059796,0.7562580354395716
log1p_n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,60,0.5504015697256447,0.11573257665737667,0.32356571947718643,0.777237419974103
log1p_n_inventors,europe_city_only,alternative_decade,population_log,notyettreated,70,0.395525573571829,0.1635410107454255,0.074985192510795,0.7160659546328629
n_stem,europe_city_only,alternative_decade,population_log,notyettreated,-70,-5.545195336090889,2.383913662501231,-10.217666114593301,-0.8727245575884766
n_stem,europe_city_only,alternative_decade,population_log,notyettreated,-60,-4.108659420463974,1.6092753281864085,-7.262839063709334,-0.9544797772186135
n_stem,europe_city_only,alternative_decade,population_log,notyettreated,-50,-3.9650055083469495,1.8946444166032963,-7.678508564889411,-0.2515024518044888
n_stem,europe_city_only,alternative_decade,population_log,notyettreated,-40,-2.3351298703897556,1.4660606507989853,-5.208608745955766,0.5383490051762556
n_stem,europe_city_only,alternative_decade,population_log,notyettreated,-30,-1.6712647178150843,0.8957126205521099,-3.42686145409722,0.08433201846705107
n_stem,europe_city_only,alternative_decade,population_log,notyettreated,-20,-1.1610501073698296,0.8904013328294886,-2.9062367197156274,0.5841365049759681
n_stem,europe_city_only,alternative_decade,population_log,notyettreated,-10,0,NA,NA,NA
n_stem,europe_city_only,alternative_decade,population_log,notyettreated,0,1.4501069049231423,0.6818449588970885,0.11369078548484879,2.786523024361436
n_stem,europe_city_only,alternative_decade,population_log,notyettreated,10,2.3223930030548487,0.8972955786493702,0.5636936689020833,4.081092337207615
n_stem,europe_city_only,alternative_decade,population_log,notyettreated,20,3.0058535560153614,0.9959602251683505,1.0537715146853945,4.957935597345328
n_stem,europe_city_only,alternative_decade,population_log,notyettreated,30,3.9300498295343353,1.4716691287314116,1.0455783372207685,6.814521321847902
n_stem,europe_city_only,alternative_decade,population_log,notyettreated,40,5.90384502131935,2.3900732045882287,1.2193015403264225,10.588388502312277
n_stem,europe_city_only,alternative_decade,population_log,notyettreated,50,7.460843387163541,2.4689016361649965,2.621796180280148,12.299890594046934
n_stem,europe_city_only,alternative_decade,population_log,notyettreated,60,4.7759589454965985,1.5029736030012977,1.8301306836140552,7.721787207379142
n_stem,europe_city_only,alternative_decade,population_log,notyettreated,70,3.1045195850658023,2.326604899265929,-1.4556260174954185,7.664665187627023
log1p_n_stem,europe_city_only,alternative_decade,population_log,notyettreated,-70,-0.5994217997958647,0.13729580876721184,-0.8685215849796,-0.3303220146121295
log1p_n_stem,europe_city_only,alternative_decade,population_log,notyettreated,-60,-0.4479427704504039,0.11359471973739668,-0.6705884211357014,-0.22529711976510644
log1p_n_stem,europe_city_only,alternative_decade,population_log,notyettreated,-50,-0.44306697245534055,0.10620251774415577,-0.6512239072338859,-0.23491003767679522
log1p_n_stem,europe_city_only,alternative_decade,population_log,notyettreated,-40,-0.13051247588754467,0.09413228922288347,-0.31501176276439624,0.05398681098930694
log1p_n_stem,europe_city_only,alternative_decade,population_log,notyettreated,-30,-0.08932100467550934,0.10346789892453491,-0.29211808656759775,0.11347607721657908
log1p_n_stem,europe_city_only,alternative_decade,population_log,notyettreated,-20,-0.0808208072482655,0.09890132596210119,-0.2746674061339838,0.11302579163745281
log1p_n_stem,europe_city_only,alternative_decade,population_log,notyettreated,-10,0,NA,NA,NA
log1p_n_stem,europe_city_only,alternative_decade,population_log,notyettreated,0,0.11062104316902996,0.0783289855118996,-0.04290376843429325,0.2641458547723532
log1p_n_stem,europe_city_only,alternative_decade,population_log,notyettreated,10,0.1776207696527436,0.088626175933203,0.003913464823665724,0.35132807448182146
log1p_n_stem,europe_city_only,alternative_decade,population_log,notyettreated,20,0.20980383728376925,0.09945368599313441,0.014874612737225817,0.40473306183031266
log1p_n_stem,europe_city_only,alternative_decade,population_log,notyettreated,30,0.27975962097029683,0.09502782413904769,0.09350508565776336,0.46601415628283027
log1p_n_stem,europe_city_only,alternative_decade,population_log,notyettreated,40,0.3242638868639171,0.09188377663118151,0.14417168466680136,0.5043560890610328
log1p_n_stem,europe_city_only,alternative_decade,population_log,notyettreated,50,0.40277516790465784,0.10542773039661887,0.19613681632728486,0.6094135194820308
log1p_n_stem,europe_city_only,alternative_decade,population_log,notyettreated,60,0.4003488661977165,0.09375613853553671,0.21658683466806453,0.5841108977273685
log1p_n_stem,europe_city_only,alternative_decade,population_log,notyettreated,70,0.23701869500343775,0.137064551671117,-0.03162782627195154,0.5056652162788271
